id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,annee,stats,tags,description
6061203,5357724995,Musée de la Vénerie,,Place Saint-Maurice,60300,Senlis,France,fr,open,49.2072693,2.5833865,,,,2009,payant:9052;gratuit:6771,label:musee de france,
8002103,,Muséum d'histoire naturelle,,,,,,,closed,,,,,,2009,payant:;gratuit:,label:musee de france,
1601504,,Cité International de la Bande Dessinée et de l'Image - Musée de la Bande Dessinée,,,,,,,open,,,,,,2009,payant:11885;gratuit:36077,label:musee de france,
1715301,,Musée de la Mytiliculture,,,,,,,open,,,,,,2009,payant:4523;gratuit:63,label:musee de france,
1729903,,Hôtel Hèbre de Saint-Clément - Musée d'Art et d'Histoire,,,,,,,open,,,,,,2009,payant:3183;gratuit:17200,label:musee de france,
1738501,1846520665,Musée de l'Ile d'Oléron,,Rue Aliénor d'Aquitaine,17310,Saint-Pierre-d'Oléron,France,fr,open,45.9428107,-1.3066515,,,,2009,payant:10630;gratuit:2930,label:musee de france,
8606603,,"Musée de la Moto, de l'Automobile et du Vélo",,,,,,,open,,,,,,2009,payant:4311;gratuit:9231,label:musee de france,
8607801,,Musée Municipal de Civray,,,,,,,open,,,,,,2009,payant:0;gratuit:605,label:musee de france,
8619404,40140547,Musée du baptistère Saint-Jean,,Rue Paschal le Coq,86000,Poitiers,France,fr,open,46.57912245,0.34775441471496493,,,,2009,payant:12419;gratuit:1159,label:musee de france,
0602702,63863191,Musée Renoir,,Chemin des Collettes,06800,Cagnes-sur-Mer,France,fr,open,43.667673699999995,7.156948252321393,,,,2009,payant:27134;gratuit:9827,label:musee de france,
0606903,67332908,Musée International de la Parfumerie,,Boulevard du Jeu de Ballon,06130,Grasse,France,fr,open,43.65805315,6.92185503385852,,,,2009,payant:44110;gratuit:46024,label:musee de france,
0608303,137783866,Musée de Préhistoire Régionale,,Rue Lieutenant Bosano,06500,Menton,France,fr,open,43.777006,7.503394160358056,,,,2009,payant:0;gratuit:12742,label:musee de france,
0608816,,Musée Départemental des Arts Asiatiques,,,,,,,open,,,,,,2009,payant:9028;gratuit:77200,label:musee de france,
0608808,578023554,Musée du Palais Lascaris,15,Rue Droite,06300,Nice,France,fr,open,43.6974774,7.2772468,,,,2009,payant:0;gratuit:83750,label:musee de france,
0608813,1949582,Musée d'Art Moderne et d'Art Contemporain,,Place Yves Klein,06300,Nice,France,fr,open,43.701442,7.27822756843373,,,,2009,payant:0;gratuit:163803,label:musee de france,
0615502,,Musée Picasso la guerre et la paix à Vallauris,,,,,,,open,,,,,,2009,payant:18564;gratuit:12577,label:musee de france,
1300102,,Musée du Parlement de Provence et du Vieil Aix,,,,,,,open,,,,,,2009,payant:0;gratuit:15482,label:musee de france,
