id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,annee,stats,tags,description
6706101,2399054638,Musée de Bouxwiller et du pays de hanau,,Rue du Canal,67330,Bouxwiller,France,fr,open,48.8249535,7.4835103,,,,2001,payant:1175;gratuit:215;label-date:,label:musee de france,
6737201,158554855,Musée de l'Image Populaire de Pfaffenhoffen,,Rue du Docteur Albert Schweitzer,67350,Haguenau-Wissembourg,France,fr,open,48.84483,7.6115728636419755,,,,2001,payant:2703;gratuit:702;label-date:,label:musee de france,
6816201,,Musée d'Histoire Local,,,,KAYSERSBERG,France,fr,open,,,,,,2001,payant:260;gratuit:100;label-date:,label:musee de france,
6822409,449007880,Musée Minéralogique de la Société Industrielle de Mulhouse,,Autodrome du Musée de l'Automobile,68100,Mulhouse,France,fr,open,47.7612848,7.327971551196445,,,,2001,payant:0;gratuit:150;label-date:,label:musee de france,
6834301,261857352,Ecomusée d'Alsace,,Chemin des Remparts,68190,Ungersheim,France,fr,open,47.85306625,7.2871333354354615,,,,2001,payant:279588;gratuit:33947;label-date:,label:musee de france,
2403701,369318223,Musée du Tabac,,Place du Feu,24100,Bergerac,France,fr,open,44.84971,0.4837602,,,,2001,payant:5670;gratuit:2953;label-date:,label:musee de france,
2417204,1708799591,Musée National de la Préhistoire,,Rue du Musée,24620,Sarlat-la-Canéda,France,fr,open,44.9362525,1.0135749,,,,2001,payant:46324;gratuit:27961;label-date:,label:musee de france,
3306701,,Musée de la Voiture à Cheval,,,,BOURG-SUR-GIRONDE,France,fr,open,,,,,,2001,payant:4204;gratuit:0;label-date:,label:musee de france,
3324301,,Musée des Beaux-Arts et d'Archéologie,,,,LIBOURNE,France,fr,open,,,,,,2001,payant:2301;gratuit:5765;label-date:,label:musee de france,
4008801,5223344896,Musée de Borda,11 bis,Rue des Carmes,40100,Dax,France,fr,open,43.7105638,-1.0538641,,,,2001,payant:6853;gratuit:4495;label-date:,label:musee de france,
4028201,5825880178,Musée d'Art et d'Histoire du Cap de Gascogne,,Rue du Général Lamarque,40500,Saint-Sever,France,fr,open,43.7585204,-0.5718845,,,,2001,payant:0;gratuit:1950;label-date:,label:musee de france,
4729201,5827779554,Musée de Préhistoire Mésolithique Laurent Coulonges,,D 68,47500,Sauveterre-la-Lémance,France,fr,open,44.5904194,1.0137463,,,,2001,payant:752;gratuit:0;label-date:,label:musee de france,
6410201,631661850,Musée Basque et de l'Histoire de Bayonne,37,Quai des Corsaires,64100,Bayonne,France,fr,open,43.4910854,-1.473799,,,,2001,payant:23907;gratuit:8373;label-date:,label:musee de france,
6416001,209763123,Musée Edmond Rostand,,Avenue du Docteur Alexandre Camino,64250,Larressore,France,fr,open,43.36763065,-1.422666450245681,,,,2001,payant:63794;gratuit:0;label-date:,label:musee de france,
6424901,71287357,Musée Municipal de Guéthary,165,Avenue du Général de Gaulle,64210,Guéthary,France,fr,open,43.4210745,-1.6090083003559483,,,,2001,payant:534;gratuit:1982;label-date:,label:musee de france,
0311801,387245355,Musée Municipal de Gannat,,Esplanade Pierre-Roch-Jurien-de-la-Gravière,03800,Gannat,France,fr,open,46.10151045,3.1965522151680728,,,,2001,payant:1055;gratuit:0;label-date:,label:musee de france,
0318501,2511432939,Musée des Musiques Populaires - MuPop,,Rue Notre-Dame,03100,Montluçon,France,fr,open,46.3408843,2.6055312,,,,2001,payant:1859;gratuit:854;label-date:,label:musee de france,
0319501,,Musée Rieckotter,,,,NERIS-LES-BAINS,France,fr,open,,,,,,2001,payant:1229;gratuit:0;label-date:,label:musee de france,
1501401,2085157238,Musée des Sciences,,Rue des Fourmillères,15120,Lacapelle-del-Fraisse,France,fr,open,44.7599649,2.4617902,,,,2001,payant:17179;gratuit:4630;label-date:,label:musee de france,
4311701,,Musée des Arts et Traditions Populaires de Haute Loire,,,,LAVAUDIEU,France,fr,open,,,,,,2001,payant:13403;gratuit:559;label-date:,label:musee de france,
4316201,,Musée des Manufactures de Dentelles,,,,RETOURNAC,France,fr,open,,,,,,2001,payant:2693;gratuit:0;label-date:,label:musee de france,
6311305,67015490,Musée d'Art Roger-Quillot,,Place Louis Deteix,63100,Clermont-Ferrand,France,fr,open,45.79392705,3.1162223146769588,,,,2001,payant:8670;gratuit:27937;label-date:,label:musee de france,
2105402,371712800,Musée des Beaux-Arts,,Rempart Madeleine,21200,Beaune,France,fr,open,47.0214963,4.8398035,,,,2001,payant:3399;gratuit:5598;label-date:,label:musee de france,
2111401,272998829,Musée de la Sidérurgie Grande Forge,,D 905,21500,Buffon,France,fr,closed,47.64955205,4.261698831211838,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
2123102,1493118991,Musée Archéologique,,Place Saint-Bénigne,21000,Dijon,France,fr,open,47.3216174,5.0348411,,,,2001,payant:4483;gratuit:14852;label-date:,label:musee de france,
2146401,4737197736,Musée Municipal,,Rue Camille Rodier,21700,Nuits-Saint-Georges,France,fr,open,47.1386701,4.9505695,,,,2001,payant:2011;gratuit:402;label-date:,label:musee de france,
5806202,3618004518,Musée du Costume,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2001,payant:4922;gratuit:937;label-date:,label:musee de france,
5815101,228160124,Musée de la Mine,,Rue Paul et Auguste Couture,58260,La Machine,France,fr,open,46.88884495,3.463816769519121,,,,2001,payant:6907;gratuit:974;label-date:,label:musee de france,
5819403,339392015,Musée Archéologique du Nivernais (Porte du Croux),,Rue des Ouches,58000,Nevers,France,fr,closed,46.9882494,3.1580768,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
7101402,2380355755,Musée Rolin,,Place Saint-Louis,71400,Autun,France,fr,open,46.9456553,4.2993665,,,,2001,payant:19321;gratuit:3800;label-date:,label:musee de france,
7101401,7419064532,Musée Verger Tarin,,Rue des Marbres,71400,Autun,France,fr,closed,46.9490737,4.3029239,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
7104701,,Musée Saint-Nazaire,,,,BOURBON-LANCY,France,fr,open,,,,,,2001,payant:0;gratuit:1674;label-date:,label:musee de france,
7107601,,Musée Denon,,,,CHALON-SUR-SAONE,France,fr,open,,,,,,2001,payant:1574;gratuit:7951;label-date:,label:musee de france,
7107602,121572642,Musée Nicéphore Niepce,,Quai des Messageries,71100,Chalon-sur-Saône,France,fr,open,46.7802664,4.8554572593273075,,,,2001,payant:8526;gratuit:10466;label-date:,label:musee de france,
7110601,7419064524,Musée René Davoine,32,Rue René Davoine,71120,Charolles,France,fr,open,46.4312242,4.2732669,,,,2001,payant:277;gratuit:0;label-date:,label:musee de france,
7127001,700244362,Musée des Ursulines,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,2001,payant:2345;gratuit:7252;label-date:,label:musee de france,
7135101,3617522815,Ecomusée de la Bresse Bourguignonne,,Rue du Château,71270,Pierre-de-Bresse,France,fr,open,46.8828547,5.2614005,,,,2001,payant:23643;gratuit:3878;label-date:,label:musee de france,
7127201,6575800688,Musée Départemental du Compagnonnage,,Rue Pierre François Guillon,71570,Romanèche-Thorins,France,fr,open,46.1880514,4.733891,,,,2001,payant:2394;gratuit:546;label-date:,label:musee de france,
8947201,,Musée d'Art et d'Histoire du Puisaye,,,,VILLIERS-SAINT-BENOIT,France,fr,open,,,,,,2001,payant:1777;gratuit:1440;label-date:,label:musee de france,
2901902,5882540291,Musée National de la Marine,,Rue Franklin Roosevelt,29200,Brest,France,fr,open,48.381272,-4.4923642,,,,2001,payant:47207;gratuit:0;label-date:,label:musee de france,
2903801,,Ecomusée des Monts d'Arrée - Moulins de Kerouat & Maison Cornec de Rivoal,,,,COMMANA,France,fr,open,,,,,,2001,payant:17847;gratuit:5762;label-date:,label:musee de france,
2903901,3986935,Musée de la Pêche,,Rue Militaire,29900,Concarneau,France,fr,open,47.87218475,-3.916013041508858,,,,2001,payant:44000;gratuit:4500;label-date:,label:musee de france,
2923202,94312010,Musée Départemental Breton,1,Rue du Roi Gradlon,29000,Quimper,France,fr,open,47.9953725,-4.1025369543379,,,,2001,payant:44343;gratuit:0;label-date:,label:musee de france,
5626002,145189774,Musée d'Histoire et d'Archéologie de Vannes,2,Rue Noé,56000,Vannes,France,fr,open,47.6568685,-2.7579838224637703,,,,2001,payant:3933;gratuit:695;label-date:,label:musee de france,
5626003,,"La Cohue, Musée des Beaux-Arts de vannes",,,,VANNES,France,fr,open,,,,,,2001,payant:20367;gratuit:8943;label-date:,label:musee de france,
1803302,64598357,Musée des Arts Décoratifs,,Rue de l'Hôtel Lallemant,18000,Bourges,France,fr,open,47.0850865,2.3983016387544134,,,,2001,payant:0;gratuit:19307;label-date:,label:musee de france,
1803303,64604953,Musée du Berry,4,Rue des Arènes,18000,Bourges,France,fr,open,47.085300149999995,2.39267207904075,,,,2001,payant:0;gratuit:20022;label-date:,label:musee de france,
2828001,6528325404,Musée de l'Histoire du Perche,,Rue des Marches du Saint-Jean,28400,Nogent-le-Rotrou,France,fr,open,48.3143308,0.820474,,,,2001,payant:7349;gratuit:7462;label-date:,label:musee de france,
2836301,7659392646,Musée Farcot,,Rue de la Porte d'Étampes,28700,Sainville,France,fr,closed,48.4154704,1.8793028,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
3601001,,Château Musée,,,,AZAY-LE-FERRON,France,fr,open,,,,,,2001,payant:1852;gratuit:0;label-date:,label:musee de france,
3608801,238746663,Musée de l'Hospice Saint-Roch,,Rue de l'Hospice Saint-Roch,36100,Issoudun,France,fr,open,46.944976,1.9942319952380998,,,,2001,payant:0;gratuit:16409;label-date:,label:musee de france,
3609201,149263965,Musée de Géologie Régionale,3,Place des Sciences,1348,Ottignies-Louvain-la-Neuve,België / Belgique / Belgien,be,closed,50.6682538,4.620109526811595,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
3601801,214892,Musée Ornithologique (Ecomusée de la Brenne),,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,2001,payant:4790;gratuit:2937;label-date:,label:musee de france,
3700301,1517051946,Musée de l'Hôtel des Communes,,Rue François 1er,37400,Amboise,France,fr,open,47.4131973,0.9839918,,,,2001,payant:0;gratuit:1983;label-date:,label:musee de france,
3724201,207799176,Ecomusée du Véron,80,Route de Candes,37420,Savigny-en-Véron,France,fr,open,47.20943595,0.1244346983061503,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
3726101,38576800,Muséum d'Histoire Naturelle,3,Rue du Président Merville,37000,Tours,France,fr,open,47.39461145,0.6836901302839116,,,,2001,payant:5464;gratuit:16200;label-date:,label:musee de france,
3726104,969140682,Musée des Vins de Touraine,16,Jardin du Musée des Vins de Touraine,37010,Tours,France,fr,open,47.3958548,0.6869467,,,,2001,payant:2195;gratuit:3155;label-date:,label:musee de france,
3726102,73677174,Musée des Beaux-Arts,,Rue Fleury,37000,Tours,France,fr,open,47.39526145000001,0.6950591874529539,,,,2001,payant:15011;gratuit:24804;label-date:,label:musee de france,
4113601,86513731,Musée de la Corbillière,,Rue du Général Leclerc,14360,Trouville-sur-Mer,France,fr,open,49.3713839,0.08430517462516637,,,,2001,payant:975;gratuit:0;label-date:,label:musee de france,
4515501,211497871,Château-Musée de Gien,,Rue de la Fabrique,45500,Gien,France,fr,open,47.688558650000004,2.6211297937493194,,,,2001,payant:22584;gratuit:4039;label-date:,label:musee de france,
4520802,95074878,Musée Girodet,2,Rue du Faubourg de la Chaussée,45200,Montargis,France,fr,open,47.997254999999996,2.7365194242424016,,,,2001,payant:1061;gratuit:870;label-date:,label:musee de france,
0840901,1874188907,Musée du Château-Fort,,Avenue de la Dernière Cartouche,08140,Bazeilles,France,fr,open,49.6817859,4.9754729,,,,2001,payant:55289;gratuit:0;label-date:,label:musee de france,
1026101,,Musée de la Résistance,,,,MUSSY-SUR-SEINE,France,fr,open,,,,,,2001,payant:127;gratuit:280;label-date:,label:musee de france,
1038705,,Maison de l'Outil  et de la Pensée Ouvrière,,,,TROYES,France,fr,open,,,,,,2001,payant:15500;gratuit:0;label-date:,label:musee de france,
5110803,2260860300,Musée Garinet,13,Rue Pasteur,51000,Châlons-en-Champagne,France,fr,open,48.9558943,4.3664214,,,,2001,payant:808;gratuit:0;label-date:,label:musee de france,
5123001,183978059,Musée Municipal d'Epernay,,D 45,73670,Entremont-le-Vieux,France,fr,closed,45.451615000000004,5.882174889178614,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
5145401,733881096,Musée des Beaux-Arts de Saint-Denis,,,51100,Reims,France,fr,open,49.252981500000004,4.030427080857688,,,,2001,payant:12372;gratuit:22266;label-date:,label:musee de france,
2A00403,66274796,Musée Palais Fesch,50-52,Rue Cardinal Fesch,20000,Ajaccio,France,fr,open,41.9218958,8.738913555286306,,,,2001,payant:41052;gratuit:11489;label-date:,label:musee de france,
2B09601,6234663071,Musée de la Corse,,Place du Poilu,20250,Corte,France,fr,open,42.3058166,9.1484352,,,,2001,payant:55884;gratuit:6610;label-date:,label:musee de france,
2538802,7372375792,Musée du Château des Ducs de Wurtemberg,,Square Beurnier,25200,Montbéliard,France,fr,open,47.5098603,6.79769,,,,2001,payant:15377;gratuit:13352;label-date:,label:musee de france,
2546201,34418085,Musée de Pontarlier,2,,25300,Pontarlier,France,fr,open,46.904336799999996,6.354752112674423,,,,2001,payant:4810;gratuit:4829;label-date:,label:musee de france,
7024501,192995465,Ecomusée du Pays de la Cerise,,Le Petit Fahys,70220,Lure,France,fr,open,47.90680895,6.4023357809508346,,,,2001,payant:6069;gratuit:200;label-date:,label:musee de france,
7013901,,Musée Départemental de la Montagne Albert Demard,,,,LE HAUT-DU-THEM,France,fr,open,,,,,,2001,payant:8930;gratuit:2140;label-date:,label:musee de france,
3933301,201412221,Musée du Jouet,5,Rue du Murgin,39260,Moirans-en-Montagne,France,fr,open,46.4325233,5.727012940707623,,,,2001,payant:42288;gratuit:4377;label-date:,label:musee de france,
9004101,2647243377,Forge-Musée,,Rue de Rougemont,90170,Étueffont,France,fr,open,47.7224462,6.920875,,,,2001,payant:2830;gratuit:582;label-date:,label:musee de france,
9711201,6042462812,Ecomusée de Marie-Galante,,Route de Grand-Bourg à Capesterre,97140,Grand-Bourg,France,fr,closed,15.8784483,-61.2995603,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
9712001,65841412,Musée Municipal Saint-John Perse,,Rue Nozières,97110,Pointe-à-Pitre,France,fr,open,16.2364273,-61.53584126806761,,,,2001,payant:9112;gratuit:684;label-date:,label:musee de france,
9106401,7035962879,Musée Français de la Photographie,,Rue de Paris,91570,Bièvres,France,fr,open,48.762826,2.225102,,,,2001,payant:3800;gratuit:0;label-date:,label:musee de france,
9201203,2701140971,Musée Départemental Albert-Kahn,10,Rue du Port,92100,Boulogne-Billancourt,France,fr,open,48.8414886,2.2270833,,,,2001,payant:64237;gratuit:13328;label-date:,label:musee de france,
9204801,137829073,Musée d'Art et d'Histoire,11,Rue des Pierres,92190,Meudon,France,fr,open,48.806285,2.2350911702464784,,,,2001,payant:1195;gratuit:5779;label-date:,label:musee de france,
9204802,,Musée - Atelier Rodin (Annexe du musée de Paris),,,,MEUDON,France,fr,open,,,,,,2001,payant:2855;gratuit:1828;label-date:,label:musee de france,
9205101,82241201,Musée des Automates,178,Boulevard Saint-Denis,92400,Courbevoie,France,fr,closed,48.90043675,2.2718533501517357,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
9206303,,Musée d'Histoire Locale - Mémoire de la Ville,,,,RUEIL-MALMAISON,France,fr,open,,,,,,2001,payant:;gratuit:;label-date:,label:musee de france,
9206301,2703428029,Musée National des Châteaux de Malmaison et de Bois-Préau,,Avenue du Château de la Malmaison,92500,Rueil-Malmaison,France,fr,open,48.8737321,2.1687097,,,,2001,payant:39307;gratuit:22000;label-date:,label:musee de france,
7510901,251318666,Musée National Gustave Moreau,,Rue de La Rochefoucauld,75009,Paris,France,fr,open,48.8779237,2.3345515,,,,2001,payant:15684;gratuit:8695;label-date:,label:musee de france,
7510517,237003117,Musée de l'Assistance Publique - Hôpitaux de Paris,,Quai de la Tournelle,75005,Paris,France,fr,open,48.850724,2.3518758,,,,2001,payant:9617;gratuit:6359;label-date:,label:musee de france,
7511502,1212876,Musée Bourdelle,16,Rue Antoine Bourdelle,75015,Paris,France,fr,open,48.843215,2.318663236817872,,,,2001,payant:11934;gratuit:22986;label-date:,label:musee de france,
7510305,57745741,Musée National Picasso,5,Rue de Thorigny,75003,Paris,France,fr,open,48.8598698,2.3621151762679444,,,,2001,payant:280514;gratuit:190943;label-date:,label:musee de france,
7510801,,Musée Nissim de Camondo (Union Centrale des Arts Décoratifs),,,,PARIS,France,fr,open,,,,,,2001,payant:47938;gratuit:0;label-date:,label:musee de france,
7510303,56687783,Musée d'Art et d'Histoire du Judaïsme,,Passage Sainte-Avoie,75003,Paris,France,fr,open,48.861266400000005,2.3554416476457307,,,,2001,payant:66696;gratuit:23187;label-date:,label:musee de france,
7510304,5918699678,Musée National des Techniques,,Rue Joliot-Curie,91190,Le Moulon,France,fr,open,48.7094092,2.1666145,,,,2001,payant:149442;gratuit:0;label-date:,label:musee de france,
7710801,1564237,Musée Municipal de Chelles Alfred Bonno,,Rue Louis Eterlet,77500,Chelles,France,fr,open,48.8778455,2.591143882278835,,,,2001,payant:0;gratuit:3199;label-date:,label:musee de france,
7724301,113256131,Musée Gatien Bonnet,,Cour Pierre Herbin,77400,Lagny-sur-Marne,France,fr,open,48.879835,2.707439,,,,2001,payant:0;gratuit:1700;label-date:,label:musee de france,
7728802,112363959,Musée d'Art et d'Histoire de Melun,1-3,Rue Émile Leclerc,77000,Melun,France,fr,open,48.54554555,2.6529119346368715,,,,2001,payant:4050;gratuit:5387;label-date:,label:musee de france,
7733301,2177750355,Musée Départemental de Préhistoire d'Île de France,,Cours du Château,77140,Nemours,France,fr,open,48.2655865,2.6970907,,,,2001,payant:4559;gratuit:20768;label-date:,label:musee de france,
9304601,145134117,Musée Municipal,,Rue du Docteur Roux,93190,Livry-Gargan,France,fr,open,48.934633649999995,2.5517116365355736,,,,2001,payant:0;gratuit:9931;label-date:,label:musee de france,
9741101,146919869,Musée Départemental de la Réunion - Musée Léon Dierx,,Rue Sainte Marie,97400,Saint-Denis,France,fr,open,-20.883840050000003,55.450058317623416,,,,2001,payant:0;gratuit:12171;label-date:,label:musee de france,
1120601,799714487,Musée Petiet,,Avenue Fabre d'Églantine,11300,Limoux,France,fr,open,43.0534043,2.2144622,,,,2001,payant:1637;gratuit:3261;label-date:,label:musee de france,
1126201,92058703,Musée d'Art et d'Histoire,,Rue des Jacobins,11100,Narbonne,France,fr,open,43.1809595,3.004147255208337,,,,2001,payant:4445;gratuit:9563;label-date:,label:musee de france,
1137901,,Musée des Corbières,,,,SIGEAN,France,fr,open,,,,,,2001,payant:400;gratuit:1400;label-date:,label:musee de france,
3403901,277812836,Musée de l'Etang de Thau,,Chemin du Belvédère,34140,Bouzigues,France,fr,open,43.446872,3.6617685,,,,2001,payant:19584;gratuit:222;label-date:,label:musee de france,
3400302,1131132,Musée de l'Ephèbe,,Place du Père Marcel Astruc,34300,Agde,France,fr,open,43.2868906,3.5137320418987343,,,,2001,payant:12523;gratuit:1681;label-date:,label:musee de france,
3415801,2622894330,Musée Archéologique,,Place du Monument,34210,Minerve,France,fr,open,43.3543868,2.7460475,,,,2001,payant:7040;gratuit:0;label-date:,label:musee de france,
3417206,2192962,Agropolis-Muséum,,Avenue Agropolis,34093,Montpellier,France,fr,open,43.6462942,3.8679405365376005,,,,2001,payant:3182;gratuit:13945;label-date:,label:musee de france,
3417901,239313434,Musée Archéologique Paul Soyris,,Rue de la Mairie,34570,Murviel-lès-Montpellier,France,fr,open,43.604634,3.737293733606559,,,,2001,payant:244;gratuit:85;label-date:,label:musee de france,
3428401,178387339,Musée de Préhistoire Régionale et du Mégalithisme,,Passage de la Pourtanelle,34220,Saint-Pons-de-Thomières,France,fr,open,43.488682499999996,2.758707373774508,,,,2001,payant:1776;gratuit:269;label-date:,label:musee de france,
6605301,,Musée d'Art Moderne - Fonds Peskè,,,,COLLIOURE,France,fr,open,,,,,,2001,payant:6297;gratuit:1906;label-date:,label:musee de france,
