osm_id,name,number,street,postal_code,city,country,country_code,lat,lon,website,email,phone,fax,tags,description,date_added,wikidata
6794555285,Musée de Wallis et Futuna,,RT 3,98600,Matāʻutu,France,fr,-13.2818114,-176.1862891,,,00681821970,,osm:museum;type:musee d'histoire,,2019-09-14T06:40:01Z,
