id,osm_id,name,city,country,country_code,status,year,stats,tags
5618102,,Musée de la Compagnie des Indes,PORT-LOUIS,France,fr,open,2014,payant:37898;gratuit:29049;total:66947;mdf-date:01/02/2003,;label:musee de france
1814101,,Musée du Château Charles VII,MEHUN-SUR-YEVRE,France,fr,open,2014,payant:8030;gratuit:0;total:8030;mdf-date:01/02/2003,;label:musee de france
1827901,,Musée Municipal,VIERZON,France,fr,open,2014,payant:0;gratuit:7095;total:7095;mdf-date:01/02/2003,;label:musee de france
2805101,,Musée Bonnevallais,BONNEVAL,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
2808504,,Conservatoire du Machinisme et des Pratiques Agricoles,CHARTRES-MAINVILLIERS,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3604401,,Musées de Châteauroux - Hôtel Bertrand,CHATEAUROUX,France,fr,open,2014,payant:0;gratuit:22564;total:22564;mdf-date:01/02/2003,;label:musee de france
3609201,,Musée de Géologie Régionale,LANGE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3620001,,Musée Archéologique d'Argentomagus,SAINT-MARCEL,France,fr,open,2014,payant:7792;gratuit:6527;total:14319;mdf-date:01/02/2003,;label:musee de france
3700302,,Musée de la poste,AMBOISE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3719601,,Musée de l'Hôtel de Ville,RICHELIEU,France,fr,open,2014,payant:1818;gratuit:429;total:2247;mdf-date:01/02/2003,;label:musee de france
3724101,,Musée du Savignéen,SAVIGNE-SUR-LATHAN,France,fr,open,2014,payant:1912;gratuit:0;total:1912;mdf-date:01/02/2003,;label:musee de france
4101805,,Muséum d'Histoire Naturelle,BLOIS,France,fr,open,2014,payant:6737;gratuit:6664;total:13401;mdf-date:01/02/2003,;label:musee de france
4101804,,Maison de la Magie,BLOIS,France,fr,open,2014,payant:68895;gratuit:20693;total:89588;mdf-date:01/02/2003,;label:musee de france
4115801,,Atelier Musée Louis Leygue,NAVEIL,France,fr,open,2014,payant:0;gratuit:52;total:52;mdf-date:01/02/2003,;label:musee de france
4125801,,Musée Archéologique,THESEE,France,fr,open,2014,payant:428;gratuit:84;total:512;mdf-date:01/02/2003,;label:musee de france
4500802,,Musée Municipal Théâtre Forain et Archéologique,ARTENAY,France,fr,open,2014,payant:7648;gratuit:3138;total:10786;mdf-date:01/02/2003,;label:musee de france
4515501,,Château-Musée de Gien,GIEN,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
4520301,,Musée Gaston Couté,MEUNG-SUR-LOIRE,France,fr,open,2014,payant:0;gratuit:3669;total:3669;mdf-date:01/02/2003,;label:musee de france
4523402,,Musée Historique et Archéologique,ORLEANS,France,fr,open,2014,payant:1083;gratuit:10388;total:11471;mdf-date:01/02/2003,;label:musee de france
0805301,,Musée de la Maison de la Dernière Cartouche,BAZEILLES,France,fr,open,2014,payant:1043;gratuit:960;total:2003;mdf-date:01/02/2003,;label:musee de france
0810501,,Musée Arthur Rimbaud,CHARLEVILLE-MEZIERES,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
0810502,,Maison des Ailleurs - Arthur Rimbaud (Annexe du musée Rimbaud),CHARLEVILLE-MEZIERES,France,fr,open,2014,payant:5446;gratuit:0;total:5446;mdf-date:01/02/2003,;label:musee de france
0810503,,Musée de l'Ardenne,CHARLEVILLE-MEZIERES,France,fr,open,2014,payant:4480;gratuit:45541;total:50021;mdf-date:01/02/2003,;label:musee de france
5235301,,Musée de la Coutellerie,NOGENT,France,fr,open,2014,payant:3188;gratuit:1770;total:4958;mdf-date:18/04/2002,;label:musee de france
5110801,,Musée Municipal,CHALONS-EN-CHAMPAGNE,France,fr,open,2014,payant:1551;gratuit:11012;total:12563;mdf-date:01/02/2003,;label:musee de france
5110804,,Musée du Cloître de Notre-Dame-en-Vaux,CHALONS-EN-CHAMPAGNE,France,fr,open,2014,payant:1072;gratuit:1759;total:2831;mdf-date:23/02/2012,;label:musee de france
5144501,,Ecomusée de la Montagne de Reims,POURCY,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5145404,,Musée Saint-Rémi,REIMS,France,fr,open,2014,payant:4369;gratuit:29071;total:33440;mdf-date:01/02/2003,;label:musee de france
5145401,,Musée des Beaux-Arts de Saint-Denis,REIMS,France,fr,open,2014,payant:22782;gratuit:24777;total:47559;mdf-date:06/01/2002,;label:musee de france
2A00401,,Musée Napoléonien,AJACCIO,France,fr,open,2014,payant:5158;gratuit:2118;total:7276;mdf-date:01/02/2003,;label:musee de france
2A00402,,Musée de la Maison Bonaparte,AJACCIO,France,fr,open,2014,payant:42905;gratuit:24666;total:67571;mdf-date:06/01/2002,;label:musee de france
2505607,,Muséum de Besançon,BESANCON,France,fr,open,2014,payant:299168;gratuit:0;total:299168;mdf-date:01/02/2003,;label:musee de france
2505601,,Musée des Beaux-Arts et d'Archéologie,BESANCON,France,fr,open,2014,payant:1;gratuit:16478;total:16479;mdf-date:06/01/2002,;label:musee de france
7012201,,Musée Départemental Albert-et-Félicie Demard - ATP,CHAMPLITTE,France,fr,open,2014,payant:6280;gratuit:4889;total:11169;mdf-date:01/02/2003,;label:musee de france
3901301,,Musée Sarret de Grozon,ARBOIS,France,fr,open,2014,payant:291;gratuit:2217;total:2508;mdf-date:01/02/2003,;label:musee de france
3909701,,Musée Municipal d'Archéologie,CHAMPAGNOLE,France,fr,open,2014,payant:323;gratuit:295;total:618;mdf-date:01/02/2003,;label:musee de france
3919801,,Musée des Beaux-Arts,DOLE,France,fr,open,2014,payant:0;gratuit:24952;total:24952;mdf-date:01/02/2003,;label:musee de france
3930001,,Musée d'Archéologie,LONS-LE-SAUNIER,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3943401,,Musée Municipal de Poligny,POLIGNY,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3950002,,Musée Max Claudet,SALINS-LES-BAINS,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9000901,,Musée Frédéric Japy,BEAUCOURT,France,fr,open,2014,payant:612;gratuit:1317;total:1929;mdf-date:01/02/2003,;label:musee de france
9730901,,Musée des Cultures Guyanaises,CAYENNE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9122301,,Musée Intercommunal d'Etampes,ETAMPES,France,fr,open,2014,payant:667;gratuit:5827;total:6494;mdf-date:01/02/2003,;label:musee de france
9201203,,"Albert-Kahn, Musée et Jardin Départementaux",BOULOGNE-BILLANCOURT,France,fr,open,2014,payant:78395;gratuit:44738;total:123133;mdf-date:01/02/2003,;label:musee de france
9201201,,Musée des Années Trente,BOULOGNE-BILLANCOURT,France,fr,open,2014,payant:12222;gratuit:12259;total:24481;mdf-date:01/02/2003,;label:musee de france
9202501,,Musée Municipal d'Art et d'Histoire,COLOMBES,France,fr,open,2014,payant:0;gratuit:7070;total:7070;mdf-date:01/02/2003,;label:musee de france
9204001,,Musée Français de la Carte à Jouer,ISSY-LES-MOULINEAUX,France,fr,open,2014,payant:5861;gratuit:16683;total:22544;mdf-date:01/02/2003,;label:musee de france
9207201,,Cité de la céramique - Sèvres & Limoges,SEVRES,France,fr,open,2014,payant:57047;gratuit:31727;total:88774;mdf-date:06/01/2002,;label:musee de france
9207301,,MUS - Musée d'Histoire Urbaine et Sociale,SURESNES,France,fr,open,2014,payant:1059;gratuit:5876;total:6935;mdf-date:01/02/2003,;label:musee de france
7510502,,Galerie de Minéralogie et de Géologie (Muséum d'Histoire Naturelle),PARIS,France,fr,open,2014,payant:6048;gratuit:1345;total:7393;mdf-date:06/01/2002,;label:musee de france
7511605,,Musée National des Arts et des Traditions Populaires (MuCem),PARIS,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7510603,,Etablissement public du musée d'Orsay et de l'Orangerie - Musée Hébert,PARIS,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7511502,,Musée Bourdelle,PARIS,France,fr,open,2014,payant:6124;gratuit:23942;total:30066;mdf-date:08/07/2004,;label:musee de france
7510902,,Musée de la Franc-Maçonnerie,PARIS,France,fr,open,2014,payant:13963;gratuit:3530;total:17493;mdf-date:01/02/2003,;label:musee de france
7511606,,Musée des Monuments Français,PARIS,France,fr,open,2014,payant:191456;gratuit:170204;total:361660;mdf-date:09/07/2004,;label:musee de france
7510106,,Musée du Louvre,PARIS,France,fr,open,2014,payant:5646956;gratuit:3454918;total:9101874;mdf-date:06/01/2002,;label:musee de france
7510602,,Musée National Eugène Delacroix,PARIS,France,fr,open,2014,payant:42085;gratuit:26331;total:68416;mdf-date:06/01/2002,;label:musee de france
7510102,,Musée des Arts Décoratifs (Union Centrale des Arts Décoratifs),PARIS,France,fr,open,2014,payant:164693;gratuit:144008;total:308701;mdf-date:06/01/2002,;label:musee de france
7510402,,Musée National d'Art Moderne (Centre National d'Art et de Culture Georges Pompidou),PARIS,France,fr,open,2014,payant:2517861;gratuit:1002502;total:3520363;mdf-date:06/01/2002,;label:musee de france
7510519,,Institut du Monde Arabe,PARIS,France,fr,open,2014,payant:397611;gratuit:153837;total:551448;mdf-date:14/01/2011,;label:musee de france
7713201,,Maison Natale de Louis Braille,COUPVRAY,France,fr,open,2014,payant:4698;gratuit:0;total:4698;mdf-date:01/02/2003,;label:musee de france
7718601,,Musée du Château de Fontainebleau,FONTAINEBLEAU,France,fr,open,2014,payant:257286;gratuit:259625;total:516911;mdf-date:06/01/2002,;label:musee de france
7728401,,Musée Bossuet,MEAUX,France,fr,open,2014,payant:7990;gratuit:2832;total:10822;mdf-date:01/02/2003,;label:musee de france
7728803,,Musée de la Gendarmerie Nationale,MELUN,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:14/01/2011,;label:musee de france
7731601,,Musée Municipal,MORET-SUR-LOING,France,fr,open,2014,payant:0;gratuit:9910;total:9910;mdf-date:01/02/2003,;label:musee de france
7733301,,Musée Départemental de Préhistoire d'Île de France,NEMOURS,France,fr,open,2014,payant:4144;gratuit:24154;total:28298;mdf-date:01/02/2003,;label:musee de france
7737901,,Musée de Provins et du Provinois,PROVINS,France,fr,open,2014,payant:15709;gratuit:5206;total:20915;mdf-date:01/02/2003,;label:musee de france
7744501,,Ecomusée,SAVIGNY-LE-TEMPLE,France,fr,open,2014,payant:466;gratuit:3258;total:3724;mdf-date:01/02/2003,;label:musee de france
9403401,,Ecomusée du Val de Bièvre,FRESNES,France,fr,open,2014,payant:0;gratuit:10120;total:10120;mdf-date:01/02/2003,;label:musee de france
9535101,,ARCHEA - Archéologie en Pays de France,LOUVRES,France,fr,open,2014,payant:5834;gratuit:3216;total:9050;mdf-date:01/02/2003,;label:musee de france
9550001,,Musée Tavet Delacour,PONTOISE,France,fr,open,2014,payant:4991;gratuit:8457;total:13448;mdf-date:01/02/2003,;label:musee de france
7817201,,Musée de la Batellerie et des Voies Navigables,CONFLANS-SAINTE-HONORINE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7835601,,Musée National de Port Royal des Champs,MAGNY-LES-HAMEAUX,France,fr,open,2014,payant:4791;gratuit:20816;total:25607;mdf-date:06/01/2002,;label:musee de france
7857501,,Collections de la Fondation de Coubertin,SAINT-REMY-LES-CHEVREUSE,France,fr,open,2014,payant:1140;gratuit:509;total:1649;mdf-date:01/02/2003,;label:musee de france
9741102,,Muséum d'Histoire Naturelle,SAINT-DENIS,France,fr,open,2014,payant:5396;gratuit:27641;total:33037;mdf-date:06/01/2002,;label:musee de france
1106901,,Musée des Beaux-Arts,CARCASSONNE,France,fr,open,2014,payant:0;gratuit:73579;total:73579;mdf-date:01/02/2003,;label:musee de france
1107601,,Musée Archéologique du Lauragais,CASTELNAUDARY,France,fr,open,2014,payant:386;gratuit:673;total:1059;mdf-date:01/02/2003,;label:musee de france
1136901,,Musée Archéologique,SALLELES D'AUDE,France,fr,open,2014,payant:6084;gratuit:4469;total:10553;mdf-date:01/02/2003,;label:musee de france
3018906,,Carré d'Art Musée d'Art Contemporain de Nîmes,NIMES,France,fr,open,2014,payant:16726;gratuit:24081;total:40807;mdf-date:01/02/2003,;label:musee de france
3020202,,Musée Départemental d'Art Sacré du Gard,PONT-SAINT-ESPRIT,France,fr,open,2014,payant:99;gratuit:8979;total:9078;mdf-date:01/02/2003,;label:musee de france
3025801,,Musée de la Maison Romane,SAINT-GILLES-DU-GARD,France,fr,open,2014,payant:1010;gratuit:1853;total:2863;mdf-date:01/02/2003,;label:musee de france
3033401,,Musée Municipal Georges Borias,UZES,France,fr,open,2014,payant:1437;gratuit:1267;total:2704;mdf-date:01/02/2003,;label:musee de france
3400301,,Musée Agathois,AGDE,France,fr,open,2014,payant:1535;gratuit:1627;total:3162;mdf-date:01/02/2003,;label:musee de france
3403901,,Musée de l'Etang de Thau,BOUZIGUES,France,fr,open,2014,payant:12992;gratuit:1756;total:14748;mdf-date:01/02/2003,;label:musee de france
3410801,,Musée Municipal,FRONTIGNAN-LA-PEYRADE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3411901,,Musée de la Cloche et de la Sonnaille,HEREPIAN,France,fr,open,2014,payant:1498;gratuit:1660;total:3158;mdf-date:01/02/2003,;label:musee de france
1903101,,Musée Labenche d'Art et d'Histoire,BRIVE-LA-GAILLARDE,France,fr,open,2014,payant:2078;gratuit:36701;total:38779;mdf-date:15/08/2002,;label:musee de france
2300801,,Musée Départemental de la Tapisserie,AUBUSSON,France,fr,open,2014,payant:13038;gratuit:4368;total:17406;mdf-date:17/06/2002,;label:musee de france
5443101,,"""Musée """"au Fil du Papier""""""",PONT-A-MOUSSON,France,fr,open,2014,payant:2417;gratuit:2187;total:4604;mdf-date:01/02/2003,;label:musee de france
5725601,,Musée Départemental de la Guerre de 70,GRAVELOTTE,France,fr,open,2014,payant:18998;gratuit:11088;total:30086;mdf-date:01/02/2003,;label:musee de france
5744801,,Musée Départemental du Sel,MARSAL,France,fr,open,2014,payant:3996;gratuit:6099;total:10095;mdf-date:01/02/2003,;label:musee de france
5745601,,Maison du Verre et du Cristal,MEISENTHAL,France,fr,open,2014,payant:15131;gratuit:2959;total:18090;mdf-date:01/02/2003,;label:musee de france
5730601,,Musée des Mines de fer de Lorraine,NEUFCHEF,France,fr,open,2014,payant:17601;gratuit:1585;total:19186;mdf-date:01/02/2003,;label:musee de france
5771201,,Musée Départemental Georges de la Tour,VIC-SUR-SEILLE,France,fr,open,2014,payant:3758;gratuit:6614;total:10372;mdf-date:01/02/2003,;label:musee de france
8838302,,Musée Charles Friry,REMIREMONT,France,fr,open,2014,payant:583;gratuit:1262;total:1845;mdf-date:11/08/2002,;label:musee de france
8838301,,Musée Charles de Bruyères,REMIREMONT,France,fr,open,2014,payant:609;gratuit:2991;total:3600;mdf-date:11/08/2002,;label:musee de france
9720901,,Musée Départemental d'Archéologie Précolombienne et de Préhistoire de la Martinique,FORT-DE-FRANCE,France,fr,open,2014,payant:4574;gratuit:2043;total:6617;mdf-date:01/02/2003,;label:musee de france
9720902,,Musée Régional d'Histoire et d'Ethnologie,FORT-DE-FRANCE,France,fr,open,2014,payant:1879;gratuit:2316;total:4195;mdf-date:01/02/2003,;label:musee de france
9722501,,Musée Volcanologique Franck Arnold Perret,SAINT-PIERRE,France,fr,open,2014,payant:24705;gratuit:450;total:25155;mdf-date:01/02/2003,;label:musee de france
0912201,,Musée Départemental de l'Ariège,FOIX,France,fr,open,2014,payant:80152;gratuit:7638;total:87790;mdf-date:01/02/2003,;label:musee de france
0916001,,Musée du Textile et du Peigne en Corne,LAVELANET,France,fr,open,2014,payant:1810;gratuit:531;total:2341;mdf-date:01/02/2003,;label:musee de france
1209602,,Musée Joseph Vaylet,ESPALION,France,fr,open,2014,payant:2287;gratuit:2215;total:4502;mdf-date:01/02/2003,;label:musee de france
1220301,,Musée Municipal d'archéologie,ROQUEFORT-SUR-SOULZON,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3201301,,Musée des Jacobins,AUCH,France,fr,open,2014,payant:5397;gratuit:11167;total:16564;mdf-date:01/02/2003,;label:musee de france
3132401,,Musée Municipal,MARTRES-TOLOSANE,France,fr,open,2014,payant:469;gratuit:5300;total:5769;mdf-date:01/02/2003,;label:musee de france
4610202,,Musée Champollion - Les Ecriture du Monde,FIGEAC,France,fr,open,2014,payant:32146;gratuit:9140;total:41286;mdf-date:01/02/2003,;label:musee de france
4610201,,Musée d'Histoire de Figeac,FIGEAC,France,fr,open,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
8100401,,Musée Toulouse Lautrec,ALBI,France,fr,open,2014,payant:134230;gratuit:33787;total:168017;mdf-date:01/02/2003,;label:musee de france
8106501,,Musée Goya,CASTRES,France,fr,open,2014,payant:21489;gratuit:20473;total:41962;mdf-date:06/01/2002,;label:musee de france
8114501,,Musée Raymond Lafage,LISLE-SUR-TARN,France,fr,open,2014,payant:1127;gratuit:2566;total:3693;mdf-date:01/02/2003,;label:musee de france
8211202,,Musée des arts et traditions populaires,MOISSAC,France,fr,open,2014,payant:0;gratuit:437;total:437;mdf-date:01/02/2003,;label:musee de france
8212101,,Musée d'Histoire Naturelle Victor Brun,MONTAUBAN,France,fr,open,2014,payant:1421;gratuit:5853;total:7274;mdf-date:01/02/2003,;label:musee de france
5903601,,Musée d'Histoire et d'Archéologie,AVESNES-SUR-HELPE,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5952601,,Musée Municipal,SAINT-AMAND-LES-EAUX,France,fr,open,2014,payant:0;gratuit:13063;total:13063;mdf-date:01/02/2003,;label:musee de france
6216004,,Muséum d'Histoire Naturelle,BOULOGNE-SUR-MER,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
6226801,,Musée de la Céramique,DESVRES,France,fr,open,2014,payant:7188;gratuit:1356;total:8544;mdf-date:01/02/2003,;label:musee de france
6231801,,Musée Quentovic,ETAPLES-SUR-MER,France,fr,open,2014,payant:4700;gratuit:0;total:4700;mdf-date:01/02/2003,;label:musee de france
6276502,,Musée Henri Dupuis,SAINT-OMER,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1411802,,Musée de Normandie,CAEN,France,fr,open,2014,payant:19357;gratuit:72772;total:92129;mdf-date:06/01/2002,;label:musee de france
1411804,,Mémorial de Caen,CAEN,France,fr,open,2014,payant:438998;gratuit:0;total:438998;mdf-date:01/02/2003,;label:musee de france
1475401,,Paléospace / Musée Paléontologique,VILLERS-SUR-MER,France,fr,open,2014,payant:47514;gratuit:372;total:47886;mdf-date:01/02/2003,;label:musee de france
5002501,,Musée Municipal d'Avranches,AVRANCHES,France,fr,open,2014,payant:0;gratuit:10202;total:10202;mdf-date:01/02/2003,;label:musee de france
5012902,,Musée Thomas Henry,CHERBOURG-EN-COTENTIN,France,fr,closed,2014,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5014701,,Musée Quesnel-Morinière,COUTANCES,France,fr,open,2014,payant:244;gratuit:5782;total:6026;mdf-date:01/02/2003,;label:musee de france
5017301,,Musée Municipal,CHERBOURG-EN-COTENTIN,France,fr,open,2014,payant:0;gratuit:2310;total:2310;mdf-date:01/02/2003,;label:musee de france
5021803,,Musée Christian Dior,GRANVILLE,France,fr,open,2014,payant:35509;gratuit:4801;total:40310;mdf-date:01/02/2003,;label:musee de france
5050201,,Musée des Beaux-Arts,SAINT-LO,France,fr,open,2014,payant:7229;gratuit:0;total:7229;mdf-date:01/02/2003,;label:musee de france
6137901,,Musée Départemental des Arts et Traditions Populaires du Perche,SAINT-CYR LA ROSIERE,France,fr,open,2014,payant:11765;gratuit:11540;total:23305;mdf-date:01/02/2003,;label:musee de france
2716501,,Musée du Verre et de la Pierre,CONCHES-EN-OUCHE,France,fr,open,2014,payant:2367;gratuit:2640;total:5007;mdf-date:01/02/2003,;label:musee de france
2722901,,Musée de l'Ancien Evêché,EVREUX,France,fr,open,2014,payant:0;gratuit:25615;total:25615;mdf-date:01/02/2003,;label:musee de france
7623101,,Musée d'Elbeuf,ELBEUF,France,fr,open,2014,payant:0;gratuit:37816;total:37816;mdf-date:01/02/2003,;label:musee de france
7647401,,Musée Industriel de la Corderie Vallois,NOTRE-DAME-DE-BONDEVILLE,France,fr,open,2014,payant:2184;gratuit:6823;total:9007;mdf-date:01/02/2003,;label:musee de france
