id,osm_id,name,city,country,country_code,status,year,stats,tags
3020201,,Musée Paul Raymond,PONT-SAINT-ESPRIT,France,fr,open,2002,payant:2481;gratuit:0;total:2481,;label:musee de france
3415301,,Musée de la Préhistoire des Matelles,LES MATELLES,France,fr,open,2002,payant:728;gratuit:2157;total:2885,;label:musee de france
3415801,,Musée Archéologique,MINERVE,France,fr,open,2002,payant:7067;gratuit:0;total:7067,;label:musee de france
6613601,,Musée du Castillet Casa Pairal,PERPIGNAN,France,fr,open,2002,payant:12168;gratuit:14022;total:26190,;label:musee de france
2300801,,Musée Départemental de la Tapisserie,AUBUSSON,France,fr,open,2002,payant:19317;gratuit:2669;total:21986;mdf-date:17/06/2002,;label:musee de france
5439502,,Musée de Zoologie - Aquarium Tropical,NANCY,France,fr,open,2002,payant:33600;gratuit:16900;total:50500,;label:musee de france
5443101,,"""Musée """"au Fil du Papier""""""",PONT-A-MOUSSON,France,fr,open,2002,payant:3482;gratuit:1369;total:4851,;label:musee de france
5550202,,Musée de la Bière et du Pays de Stenay,STENAY,France,fr,open,2002,payant:13708;gratuit:0;total:13708,;label:musee de france
5552701,,Musée d'Argonne,VARENNES-EN-ARGONNE,France,fr,open,2002,payant:3037;gratuit:120;total:3157,;label:musee de france
5725601,,Musée Départemental de la Guerre de 70,GRAVELOTTE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
5763101,,Musée de La Faïence et des Techniques Faïencières,SARREGUEMINES,France,fr,open,2002,payant:7871;gratuit:6452;total:14323,;label:musee de france
8830401,,Musée de la Lutherie et de l'Archèterie Française,MIRECOURT,France,fr,open,2002,payant:6634;gratuit:2065;total:8699;mdf-date:26/05/2002,;label:musee de france
8838302,,Musée Charles Friry,REMIREMONT,France,fr,open,2002,payant:522;gratuit:2646;total:3168;mdf-date:11/08/2002,;label:musee de france
0912201,,Musée Départemental de l'Ariège,FOIX,France,fr,open,2002,payant:94884;gratuit:0;total:94884,;label:musee de france
0926801,,Musée du Palais des Evêques,SAINT-LIZIER,France,fr,open,2002,payant:6876;gratuit:1471;total:8347,;label:musee de france
1220202,,Musée des Beaux-Arts Denys Puech,RODEZ,France,fr,open,2002,payant:1079;gratuit:6630;total:7709,;label:musee de france
3156501,,Musée Municipal d'Art et d'Histoire,SAINT-GAUDENS,France,fr,open,2002,payant:2018;gratuit:0;total:2018,;label:musee de france
3155506,,Musée du Vieux Toulouse,TOULOUSE,France,fr,open,2002,payant:3035;gratuit:165;total:3200,;label:musee de france
3155505,,Musée Georges Labit,TOULOUSE,France,fr,open,2002,payant:4975;gratuit:14740;total:19715,;label:musee de france
6505901,,Musée Bigourdan du Vieux Moulin,BAGNERES-DE-BIGORRE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
6528601,,Musée Pyrénéen,LOURDES,France,fr,open,2002,payant:68342;gratuit:3796;total:72138,;label:musee de france
4618201,,"""Musée Archéologique """"Armand-Viré""""""",LUZECH,France,fr,open,2002,payant:180;gratuit:80;total:260,;label:musee de france
4618501,,Musée Gallo-Romain d'Uxellodunum,MARTEL,France,fr,open,2002,payant:200;gratuit:120;total:320,;label:musee de france
4633001,,Musée Municipal,VAYRAC,France,fr,open,2002,payant:432;gratuit:63;total:495,;label:musee de france
8109101,,Musée du protestantisme en Haut-Languedoc,FERRIERES,France,fr,open,2002,payant:933;gratuit:143;total:1076,;label:musee de france
8109902,,Muséum d'histoire naturelle Philadelphe Thomas,GAILLAC,France,fr,open,2002,payant:1020;gratuit:3063;total:4083,;label:musee de france
8109903,,Musée de l'Abbaye Saint-Michel,GAILLAC,France,fr,open,2002,payant:4466;gratuit:1561;total:6027,;label:musee de france
8114001,,Musée du Pays Vaurais,LAVAUR,France,fr,open,2002,payant:2400;gratuit:0;total:2400,;label:musee de france
8212101,,Musée d'Histoire Naturelle Victor Brun,MONTAUBAN,France,fr,open,2002,payant:878;gratuit:7933;total:8811,;label:musee de france
8212102,,Musée Ingres,MONTAUBAN,France,fr,open,2002,payant:31634;gratuit:0;total:31634;mdf-date:06/01/2002,;label:musee de france
8215501,,Musée de Préhistoire,SAINT-ANTONIN-NOBLE-VAL,France,fr,open,2002,payant:1395;gratuit:0;total:1395,;label:musee de france
5905301,,"Forum Antique de Bavay, Musée Archéologique du Département du Nord",BAVAY,France,fr,open,2002,payant:17713;gratuit:0;total:17713,;label:musee de france
5912201,,Musée Municipal de Cambrai,CAMBRAI,France,fr,open,2002,payant:11123;gratuit:15942;total:27065,;label:musee de france
5935002,,Palais des Beaux-Arts de Lille,LILLE,France,fr,open,2002,payant:219610;gratuit:43395;total:263005;mdf-date:06/01/2002,;label:musee de france
5952601,,Musée Municipal,SAINT-AMAND-LES-EAUX,France,fr,open,2002,payant:2068;gratuit:4779;total:6847,;label:musee de france
5955501,,Musée du Verre,SARS-POTERIES,France,fr,open,2002,payant:8874;gratuit:0;total:8874,;label:musee de france
6211901,,Musée Régional d'Ethnologie,BETHUNE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
6219301,,Musée des Beaux-Arts et de la Dentelle,CALAIS,France,fr,open,2002,payant:5215;gratuit:15929;total:21144,;label:musee de france
6276501,,Musée de l'Hôtel Sandelin,SAINT-OMER,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
1411804,,Mémorial de Caen,CAEN,France,fr,open,2002,payant:436800;gratuit:43200;total:480000,;label:musee de france
1411803,,Musée d'Initiation à la Nature,CAEN,France,fr,open,2002,payant:0;gratuit:9000;total:9000,;label:musee de france
1458201,,Château de Saint-Germain de Livet,SAINT-GERMAIN DE LIVET,France,fr,open,2002,payant:12113;gratuit:10187;total:22300,;label:musee de france
1475401,,Musée paléontologique,VILLERS-SUR-MER,France,fr,open,2002,payant:0;gratuit:12500;total:12500,;label:musee de france
5012902,,Musée Thomas Henry,CHERBOURG-EN-COTENTIN,France,fr,open,2002,payant:608;gratuit:3932;total:4540,;label:musee de france
5012901,,Muséum Emmanuel Liais,CHERBOURG-EN-COTENTIN,France,fr,open,2002,payant:1656;gratuit:5087;total:6743,;label:musee de france
5021802,,Musée du Vieux Granville,GRANVILLE,France,fr,open,2002,payant:8769;gratuit:2036;total:10805,;label:musee de france
5050201,,Musée des Beaux-Arts,SAINT-LO,France,fr,open,2002,payant:996;gratuit:3701;total:4697,;label:musee de france
5063901,,Musée de la Poeslerie,VILLEDIEU-LES-POELES-ROUFFIGNY,France,fr,open,2002,payant:8033;gratuit:0;total:8033,;label:musee de france
6116901,,Musée du Château de Flers,FLERS,France,fr,open,2002,payant:3669;gratuit:4056;total:7725;mdf-date:11/11/2002,;label:musee de france
7623101,,Musée d'Elbeuf,ELBEUF,France,fr,open,2002,payant:0;gratuit:6213;total:6213,;label:musee de france
7635103,,Musée de l'Hôtel Dubocage de Bléville,LE HAVRE,France,fr,open,2002,payant:1403;gratuit:2158;total:3561,;label:musee de france
7635104,,Muséum d'Histoire Naturelle,LE HAVRE,France,fr,open,2002,payant:0;gratuit:19443;total:19443,;label:musee de france
7645201,,Musée des Sapeurs-Pompiers de France,MONTVILLE,France,fr,open,2002,payant:6797;gratuit:1999;total:8796,;label:musee de france
7654005,,Musée des Beaux-Arts,ROUEN,France,fr,open,2002,payant:33613;gratuit:38528;total:72141;mdf-date:06/01/2002,;label:musee de france
7654002,,Musée National de l'Education,ROUEN,France,fr,open,2002,payant:16095;gratuit:0;total:16095;mdf-date:06/01/2002,;label:musee de france
4410902,,Musée des Beaux-Arts de Nantes,NANTES,France,fr,open,2002,payant:32891;gratuit:81281;total:114172;mdf-date:06/01/2002,;label:musee de france
4417601,,Maison de l'Eclusier /Parc Naturel Régional de Brière,SAINT-MALO DE GUERSAC,France,fr,open,2002,payant:4457;gratuit:0;total:4457,;label:musee de france
4900702,,Musée Pincé,ANGERS,France,fr,open,2002,payant:4157;gratuit:10463;total:14620,;label:musee de france
4909904,,Musée du Textile,CHOLET,France,fr,open,2002,payant:5008;gratuit:5368;total:10376;mdf-date:06/04/2002,;label:musee de france
4923401,,Musée Jules-Desbois,PARCAY-LES-PINS,France,fr,open,2002,payant:1488;gratuit:1083;total:2571;mdf-date:23/10/2002,;label:musee de france
4935301,,Musée de l'Ardoise,TRELAZE,France,fr,open,2002,payant:8900;gratuit:0;total:8900,;label:musee de france
5313001,,Musée du Vieux Château,LAVAL,France,fr,open,2002,payant:4662;gratuit:8837;total:13499,;label:musee de france
8509201,,Musée Vendéen,FONTENAY-LE-COMTE,France,fr,open,2002,payant:2091;gratuit:3348;total:5439;mdf-date:14/12/2002,;label:musee de france
8514601,,Musée du Nord de la Vendée,MONTAIGU,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
0230401,,Musée Jeanne d'Aboville,LA FERE,France,fr,open,2002,payant:373;gratuit:159;total:532,;label:musee de france
0240802,,Musée d'Art et d'Archéologie,LAON,France,fr,open,2002,payant:1932;gratuit:2806;total:4738,;label:musee de france
0269102,,Musée Antoine Lecuyer,SAINT-QUENTIN,France,fr,open,2002,payant:3351;gratuit:10403;total:13754,;label:musee de france
0272201,,Musée Municipal de Soissons,SOISSONS,France,fr,open,2002,payant:0;gratuit:17783;total:17783,;label:musee de france
6015904,,Musée Antoine Vivenel,COMPIEGNE,France,fr,open,2002,payant:2279;gratuit:6802;total:9081,;label:musee de france
6015905,,Musée de la Figurine Historique,COMPIEGNE,France,fr,open,2002,payant:5135;gratuit:3867;total:9002,;label:musee de france
8071601,,Musée Départemental de l'Abbaye de Saint-Riquier,ABBEVILLE,France,fr,open,2002,payant:0;gratuit:29086;total:29086,;label:musee de france
1715301,,Musée de la Mytiliculture,ESNANDES,France,fr,open,2002,payant:3504;gratuit:0;total:3504,;label:musee de france
1730006,,Muséum d'Histoire Naturelle,LA ROCHELLE,France,fr,open,2002,payant:0;gratuit:21818;total:21818;mdf-date:06/01/2002,;label:musee de france
1721801,,Musée Cappon,MARANS,France,fr,open,2002,payant:66;gratuit:0;total:66,;label:musee de france
1736901,,Musée Ernest Cognacq,SAINT-MARTIN-DE-RE,France,fr,open,2002,payant:16945;gratuit:5352;total:22297,;label:musee de france
7904901,,Musée de Bressuire,BRESSUIRE,France,fr,open,2002,payant:0;gratuit:3985;total:3985,;label:musee de france
7919103,,Musée ethnographique et archéologique du Donjon,NIORT,France,fr,open,2002,payant:3621;gratuit:17066;total:20687,;label:musee de france
0401901,,Musée de la vallée,BARCELONNETTE,France,fr,open,2002,payant:16603;gratuit:0;total:16603,;label:musee de france
0415801,,Musée départemental de préhistoire,QUINSON,France,fr,open,2002,payant:106546;gratuit:0;total:106546,;label:musee de france
0420901,,Musée du Vieux Sisteron,SISTERON,France,fr,open,2002,payant:0;gratuit:603;total:603,;label:musee de france
0600401,,Musée Picasso,ANTIBES,France,fr,open,2002,payant:131977;gratuit:32984;total:164961,;label:musee de france
0606902,,Musée d'Art et d'Histoire de Provence,GRASSE,France,fr,open,2002,payant:4649;gratuit:6936;total:11585,;label:musee de france
0608303,,Musée de Préhistoire Régionale,MENTON,France,fr,open,2002,payant:0;gratuit:11795;total:11795,;label:musee de france
0608805,,Musée Archéologique - Site de  Cimiez,NICE,France,fr,open,2002,payant:11984;gratuit:20232;total:32216,;label:musee de france
0608811,,Musée National Message Biblique Marc Chagall,NICE,France,fr,open,2002,payant:135880;gratuit:65060;total:200940;mdf-date:06/01/2002,;label:musee de france
0608808,,Musée du Palais Lascaris,NICE,France,fr,open,2002,payant:0;gratuit:50955;total:50955,;label:musee de france
0615502,,Musée Picasso la guerre et la paix à Vallauris,VALLAURIS,France,fr,open,2002,payant:22847;gratuit:8149;total:30996;mdf-date:06/01/2002,;label:musee de france
1300104,,Musée Granet,AIX-EN-PROVENCE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
1300405,,Musée Départemental de l'Arles Antique,ARLES,France,fr,open,2002,payant:42780;gratuit:38796;total:81576,;label:musee de france
1301104,,Fondation Louis Jou,LES-BAUX-DE-PROVENCE,France,fr,open,2002,payant:2982;gratuit:0;total:2982,;label:musee de france
1305508,,"Musée d'Arts Africains, Océaniens, Amérindiens",MARSEILLE,France,fr,open,2002,payant:14000;gratuit:0;total:14000,;label:musee de france
1320401,,Musée des Beaux-Arts de Marseille,MARSEILLE,France,fr,open,2002,payant:5253;gratuit:23250;total:28503;mdf-date:06/01/2002,;label:musee de france
1305502,,Musée du Vieux Marseille,MARSEILLE,France,fr,open,2002,payant:2879;gratuit:4621;total:7500,;label:musee de france
1305509,,Musée de la Mode,MARSEILLE,France,fr,open,2002,payant:2705;gratuit:3859;total:6564,;label:musee de france
1305507,,Musée d'Archéologie Méditerranéenne,MARSEILLE,France,fr,open,2002,payant:29460;gratuit:0;total:29460,;label:musee de france
1309101,,Musée Suffren et du Vieux Saint-Cannat,SAINT-CANNAT,France,fr,open,2002,payant:0;gratuit:8318;total:8318,;label:musee de france
1309201,,Musée Municipal Paul Lafran,SAINT-CHAMAS,France,fr,open,2002,payant:0;gratuit:4480;total:4480,;label:musee de france
1309601,,Musée Baroncelli,SAINTES-MARIES-DE-LA-MER,France,fr,open,2002,payant:1418;gratuit:0;total:1418,;label:musee de france
1310301,,Musée de l'Empéri de Salon et de la Crau,SALON-DE-PROVENCE,France,fr,open,2002,payant:11332;gratuit:5266;total:16598,;label:musee de france
0500301,,Musée du Vieux Queyras,AIGUILLES,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
0506101,,Musée Départemental des Hautes-Alpes,GAP,France,fr,open,2002,payant:3914;gratuit:14593;total:18507,;label:musee de france
8305001,,Musée Municipal,DRAGUIGNAN,France,fr,open,2002,payant:0;gratuit:8262;total:8262,;label:musee de france
8306101,,Musée Archéologique Municipal,FREJUS,France,fr,open,2002,payant:0;gratuit:18539;total:18539,;label:musee de france
8400301,,Musée d'Apt,APT,France,fr,open,2002,payant:3464;gratuit:0;total:3464,;label:musee de france
8400701,,Muséum d'Histoire Naturelle Esprit Requien,AVIGNON,France,fr,open,2002,payant:0;gratuit:21897;total:21897;mdf-date:06/01/2002,;label:musee de france
8403105,,Musée Sobirats,CARPENTRAS,France,fr,open,2002,payant:754;gratuit:382;total:1136,;label:musee de france
8403502,,Musée de l'Hôtel Dieu,CAVAILLON,France,fr,open,2002,payant:1354;gratuit:0;total:1354,;label:musee de france
8404201,,Musée Marc Deydier,CUCURON,France,fr,open,2002,payant:0;gratuit:3300;total:3300,;label:musee de france
0106401,,Musée de la Société d'Histoire et d'Archéologie,BRIORD,France,fr,open,2002,payant:24;gratuit:123;total:147,;label:musee de france
0134301,,Musée de la Bresse - Domaine des Planons,SAINT-CYR-SUR-MENTHON,France,fr,open,2002,payant:17038;gratuit:0;total:17038,;label:musee de france
2611301,,Musée d'Histoire et d'Archéologie,DIE,France,fr,open,2002,payant:579;gratuit:794;total:1373,;label:musee de france
2619801,,Musée du Château des Adhémars,MONTELIMAR,France,fr,open,2002,payant:17984;gratuit:0;total:17984,;label:musee de france
2628101,,Musée International de la Chaussure,ROMANS,France,fr,open,2002,payant:18594;gratuit:16130;total:34724,;label:musee de france
7422501,,"Notre histoire, Musée de Rumilly",RUMILLY,France,fr,open,2002,payant:0;gratuit:2011;total:2011,;label:musee de france
3818508,,Musée de la Résistance de la Déportation de l'Isère,GRENOBLE,France,fr,open,2002,payant:3076;gratuit:18724;total:21800,;label:musee de france
3844203,,Musée de la Grande Chartreuse,SAINT-PIERRE-DE-CHARTREUSE,France,fr,open,2002,payant:68681;gratuit:0;total:68681,;label:musee de france
4200301,,Musée Alice Taverne,AMBIERLE,France,fr,open,2002,payant:5302;gratuit:1266;total:6568,;label:musee de france
4205901,,Atelier - Musée du Chapeau,CHAZELLES-SUR-LYON,France,fr,open,2002,payant:17780;gratuit:3137;total:20917,;label:musee de france
4214702,,Musée de la Diana,MONTBRISON,France,fr,open,2002,payant:13000;gratuit:0;total:13000,;label:musee de france
4221801,,Musée d'Art Moderne et Contemporain,SAINT-ETIENNE,France,fr,open,2002,payant:40439;gratuit:23810;total:64249,;label:musee de france
4221901,,Château de la Bastie d'Urfé,SAINT-ETIENNE-LE-MOLARD,France,fr,open,2002,payant:15456;gratuit:0;total:15456,;label:musee de france
6912302,,Musée des Arts Décoratifs,LYON,France,fr,open,2002,payant:0;gratuit:0;total:,;label:musee de france
6938101,,Musée d'Art Contemporain de Lyon,LYON,France,fr,open,2002,payant:20245;gratuit:23785;total:44030,;label:musee de france
7301101,,Musée Municipal d'Albertville-Conflans,ALBERTVILLE,France,fr,open,2002,payant:6575;gratuit:0;total:6575,;label:musee de france
7305401,,Musée du Costume,BOURG-SAINT-MAURICE,France,fr,open,2002,payant:1502;gratuit:0;total:1502,;label:musee de france
7306504,,Muséum d'histoire naturelle,CHAMBERY,France,fr,open,2002,payant:1040;gratuit:2404;total:3444,;label:musee de france
6702101,,Musée de la Folie Marco,BARR,France,fr,open,2002,payant:3139;gratuit:1148;total:4287,;label:musee de france
6748210,,Musée Zoologique de Strasbourg,STRASBOURG,France,fr,open,2002,payant:27059;gratuit:15087;total:42146,;label:musee de france
6748205,,Cabinet des Estampes et des Dessins,STRASBOURG,France,fr,open,2002,payant:0;gratuit:260;total:260,;label:musee de france
6755001,,Musée de la Bataille du 6 Août 1870,WOERTH,France,fr,open,2002,payant:4408;gratuit:405;total:4813,;label:musee de france
6822401,,Musée des Beaux-Arts,MULHOUSE,France,fr,open,2002,payant:0;gratuit:8947;total:8947,;label:musee de france
6834301,,Ecomusée d'Alsace,UNGERSHEIM,France,fr,open,2002,payant:277887;gratuit:35821;total:313708,;label:musee de france
2406401,,Musée Fernand Desmoulin,BRANTOME,France,fr,open,2002,payant:12957;gratuit:527;total:13484,;label:musee de france
2417204,,Musée National de la Préhistoire,LES EYZIES-DE-TAYAC,France,fr,open,2002,payant:46286;gratuit:32661;total:78947;mdf-date:06/01/2002,;label:musee de france
3306305,,Muséum d'Histoire Naturelle de Bordeaux,BORDEAUX,France,fr,open,2002,payant:6296;gratuit:31176;total:37472,;label:musee de france
3306306,,Musée des Arts Décoratifs,BORDEAUX,France,fr,open,2002,payant:11421;gratuit:27269;total:38690,;label:musee de france
3324302,,Musée Historique ou du Vieux Libourne (Robin),LIBOURNE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
3354701,,Musée Municipal,VILLANDRAUT,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
4028701,,Musée Municipal du Lac,SANGUINET,France,fr,open,2002,payant:2864;gratuit:88;total:2952,;label:musee de france
4715701,,Musée Municipal Albert Marzelles,MARMANDE,France,fr,open,2002,payant:0;gratuit:10341;total:10341,;label:musee de france
4719501,,Musée du Château Henri IV,NERAC,France,fr,open,2002,payant:16769;gratuit:3692;total:20461,;label:musee de france
6444504,,Musée Béarnais,PAU,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
0319001,,Musée Anne de Beaujeu,MOULINS,France,fr,open,2002,payant:4641;gratuit:2287;total:6928,;label:musee de france
0327501,,Musée Municipal de Souvigny,SOUVIGNY,France,fr,open,2002,payant:5768;gratuit:227;total:5995,;label:musee de france
1501402,,Musée d'Art et d'Archéologie,AURILLAC,France,fr,open,2002,payant:910;gratuit:17890;total:18800,;label:musee de france
1516801,,Ecomusée de Margeride-Haute-Auvergne,RUYNES-EN-MARGERIDE,France,fr,open,2002,payant:19132;gratuit:0;total:19132,;label:musee de france
1518702,,Musée d'art et d'histoire Alfred Douët,SAINT-FLOUR,France,fr,open,2002,payant:6853;gratuit:0;total:6853,;label:musee de france
6343001,,Musée Municipal de la Coutellerie,THIERS,France,fr,open,2002,payant:48909;gratuit:0;total:48909,;label:musee de france
2105401,,Musée du Vin de Bourgogne,BEAUNE,France,fr,open,2002,payant:34697;gratuit:3516;total:38213,;label:musee de france
2105404,,Musée E.J Marey,BEAUNE,France,fr,open,2002,payant:3804;gratuit:662;total:4466,;label:musee de france
2125401,,Musée des Arts et Traditions des Hautes-Côtes,GEVREY-CHAMBERTIN - Reulle Vergy,France,fr,open,2002,payant:4300;gratuit:0;total:4300,;label:musee de france
2158401,,Musée Municipal François Pompon,SAULIEU,France,fr,open,2002,payant:3231;gratuit:1095;total:4326,;label:musee de france
5805901,,Musée Municipal,LA CHARITE-SUR-LOIRE,France,fr,open,2002,payant:0;gratuit:8226;total:8226,;label:musee de france
5815101,,Musée de la Mine,LA MACHINE,France,fr,open,2002,payant:6341;gratuit:1440;total:7781,;label:musee de france
5822701,,Musée du Grès de Puisaye,SAINT-AMAND-EN-PUISAYE,France,fr,open,2002,payant:2445;gratuit:660;total:3105,;label:musee de france
7101401,,Musée Verger Tarin,AUTUN,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
7104001,,Musée de la Mine,BLANZY,France,fr,open,2002,payant:11517;gratuit:3512;total:15029,;label:musee de france
7107601,,Musée Denon,CHALON-SUR-SAONE,France,fr,open,2002,payant:1287;gratuit:9126;total:10413,;label:musee de france
8902402,,Musée d'Art et d'Histoire,AUXERRE,France,fr,open,2002,payant:13816;gratuit:23390;total:37206,;label:musee de france
2915502,,Musée des Phares et Balises,OUESSANT,France,fr,open,2002,payant:19575;gratuit:0;total:19575,;label:musee de france
3518801,,Ecomusée du Pays de Montfort,MONTFORT-SUR-MEU,France,fr,open,2002,payant:3924;gratuit:1450;total:5374,;label:musee de france
5609001,,Ecomusée Industriel des Forges,INZINZAC-LOCHRIST,France,fr,open,2002,payant:4575;gratuit:427;total:5002,;label:musee de france
5626002,,Musée d'Histoire et d'Archéologie de Vannes,VANNES,France,fr,open,2002,payant:5186;gratuit:1976;total:7162,;label:musee de france
2828001,,Musée de l'Histoire du Perche,NOGENT-LE-ROTROU,France,fr,open,2002,payant:7611;gratuit:4879;total:12490,;label:musee de france
3604401,,Musées de Châteauroux - Hôtel Bertrand,CHATEAUROUX,France,fr,open,2002,payant:0;gratuit:10842;total:10842,;label:musee de france
3719601,,Musée de l'Hôtel de Ville,RICHELIEU,France,fr,open,2002,payant:966;gratuit:0;total:966,;label:musee de france
3720501,,Musée Balzac,SACHE,France,fr,open,2002,payant:25802;gratuit:2004;total:27806;mdf-date:30/04/2002,;label:musee de france
3724101,,Musée du Savignéen,SAVIGNE-SUR-LATHAN,France,fr,open,2002,payant:1780;gratuit:0;total:1780,;label:musee de france
3726105,,Musée du Compagnonnage,TOURS,France,fr,open,2002,payant:42011;gratuit:9128;total:51139,;label:musee de france
3726103,,Musée de l'Hôtel Goüin,TOURS,France,fr,open,2002,payant:5579;gratuit:5070;total:10649,;label:musee de france
3728201,,Musée de Minerve,YZEURES-SUR-CREUSE,France,fr,open,2002,payant:0;gratuit:1797;total:1797,;label:musee de france
4113601,,Musée de la Corbillière,MER,France,fr,open,2002,payant:973;gratuit:0;total:973,;label:musee de france
4502801,,Musée Daniel Vannier,BEAUGENCY,France,fr,open,2002,payant:2489;gratuit:1466;total:3955,;label:musee de france
4520301,,Musée Gaston Couté,MEUNG-SUR-LOIRE,France,fr,open,2002,payant:174;gratuit:207;total:381,;label:musee de france
4520801,,Musée du Gatinais,MONTARGIS,France,fr,open,2002,payant:223;gratuit:322;total:545;mdf-date:27/12/2002,;label:musee de france
4520802,,Musée Girodet,MONTARGIS,France,fr,open,2002,payant:906;gratuit:1374;total:2280;mdf-date:27/12/2002,;label:musee de france
4523401,,Musée des Sciences Naturelles,ORLEANS,France,fr,open,2002,payant:65050;gratuit:0;total:65050;mdf-date:06/01/2002,;label:musee de france
4523403,,Musée des Beaux-Arts,ORLEANS,France,fr,open,2002,payant:13105;gratuit:39961;total:53066;mdf-date:06/01/2002,;label:musee de france
0840901,,Musée du Château-Fort,SEDAN,France,fr,open,2002,payant:56867;gratuit:0;total:56867,;label:musee de france
1038702,,Musée Vauluisant - Musée Historique de Troyes et de la Champagne,TROYES,France,fr,open,2002,payant:0;gratuit:0;total:0,;label:musee de france
1038705,,Maison de l'Outil  et de la Pensée Ouvrière,TROYES,France,fr,open,2002,payant:17000;gratuit:0;total:17000,;label:musee de france
5212101,,Musée des Beaux-Arts et d'Archéologie,CHAUMONT,France,fr,open,2002,payant:1631;gratuit:4409;total:6040,;label:musee de france
5226902,,Musée d'Art et d'Histoire,LANGRES,France,fr,open,2002,payant:2803;gratuit:5052;total:7855,;label:musee de france
2A14201,,Musée de l'Alta Rocca,LEVIE,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
2B00901,,Musée d'archéologie d'Aleria - Jérôme Carcopino,ALERIA,France,fr,open,2002,payant:31530;gratuit:18210;total:49740,;label:musee de france
2505602,,Musée du Temps,BESANCON,France,fr,open,2002,payant:28031;gratuit:0;total:28031,;label:musee de france
2546201,,Musée de Pontarlier,PONTARLIER,France,fr,open,2002,payant:5235;gratuit:4910;total:10145,;label:musee de france
7013901,,Musée Départemental de la Montagne Albert Demard,LE HAUT-DU-THEM,France,fr,open,2002,payant:5517;gratuit:4480;total:9997,;label:musee de france
3933301,,Musée du Jouet,MOIRANS-EN-MONTAGNE,France,fr,open,2002,payant:42160;gratuit:4928;total:47088,;label:musee de france
3943401,,Musée Municipal de Poligny,POLIGNY,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
3950001,,Musée des Salines,SALINS-LES-BAINS,France,fr,open,2002,payant:55404;gratuit:0;total:55404,;label:musee de france
9730901,,Musée des Cultures Guyanaises,CAYENNE,France,fr,open,2002,payant:0;gratuit:4623;total:4623,;label:musee de france
9201203,,Musée Départemental Albert-Kahn,BOULOGNE-BILLANCOURT,France,fr,open,2002,payant:55261;gratuit:16853;total:72114,;label:musee de france
9201201,,Musée des Années Trente,BOULOGNE-BILLANCOURT,France,fr,open,2002,payant:48868;gratuit:0;total:48868,;label:musee de france
9202502,,"Musée des Transports Urbains, Interurbains et Ruraux",COLOMBES,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
9202602,,Musée des Travaux Publics,COURBEVOIE,France,fr,closed,2002,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
9204801,,Musée d'Art et d'Histoire,MEUDON,France,fr,open,2002,payant:926;gratuit:6786;total:7712,;label:musee de france
9206301,,Musée National des Châteaux de Malmaison et de Bois-Préau,RUEIL-MALMAISON,France,fr,open,2002,payant:47759;gratuit:28874;total:76633;mdf-date:06/01/2002,;label:musee de france
9207101,,Musée de l'Île-de-France,SCEAUX,France,fr,open,2002,payant:8080;gratuit:21741;total:29821,;label:musee de france
7510507,,Galerie de Botanique (Muséum National National d'Histoire Naturelle),PARIS,France,fr,closed,2002,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7510808,,"Petit Palais, Musée des Beaux-Arts de la ville de Paris",PARIS,France,fr,closed,2002,payant:0;gratuit:0;total:,;label:musee de france
7510802,,Musée de la Musique,PARIS,France,fr,open,2002,payant:126299;gratuit:17512;total:143811;mdf-date:06/01/2002,;label:musee de france
7510107,,Musée de la Mode et du Textile (Union Centrale des Arts Décoratifs),PARIS,France,fr,open,2002,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
7510306,,"Musée Cognacq-Jay, Musée du XVIIIe siècle de la ville de Paris",PARIS,France,fr,open,2002,payant:1399;gratuit:34654;total:36053,;label:musee de france
7510609,,Musée des Monnaies et des Médailles,PARIS,France,fr,open,2002,payant:26104;gratuit:0;total:26104;mdf-date:06/01/2002,;label:musee de france
7713101,,Musée Municipal des Capucins,COULOMMIERS,France,fr,open,2002,payant:1433;gratuit:1277;total:2710,;label:musee de france
7728501,,Musée Henri Chapu,LE MEE-SUR-SEINE,France,fr,open,2002,payant:0;gratuit:1370;total:1370,;label:musee de france
7728401,,Musée Bossuet,MEAUX,France,fr,open,2002,payant:4772;gratuit:3429;total:8201,;label:musee de france
