id,osm_id,name,status,year,stats,tags
6311305,,Musée d'Art Roger-Quillot,open,2017,payant:9378;gratuit:25183;total:34561;mdf-date:01/02/2003,;label:musee de france
6319501,,Musée Départemental de la Céramique Gallo-Romaine,open,2017,payant:5518;gratuit:4108;total:9626;mdf-date:01/02/2003,;label:musee de france
6912302,,Musée des Arts Décoratifs,open,2017,payant:0;gratuit:0;total:;mdf-date:2003-02-01 00:00:00,;label:musee de france
6938501,,Musées Gadagne,open,2017,payant:32200;gratuit:42685;total:74885;mdf-date:01/02/2003,;label:musee de france
6938502,,Musée de la Civilisation Gallo-Romaine,open,2017,payant:37483;gratuit:72301;total:109784;mdf-date:01/02/2003,;label:musee de france
6938701,,Centre d'Histoire de la Résistance et de la Déportation,open,2017,payant:20999;gratuit:43431;total:64430;mdf-date:01/02/2003,;label:musee de france
6938604,,Musée Guimet,open,2017,payant:0;gratuit:0;total:;mdf-date:2003-02-01 00:00:00,;label:musee de france
7300601,,Musée archéologique et minéralogique Pierre Borrione,open,2017,payant:467;gratuit:49;total:516;mdf-date:01/02/2003,;label:musee de france
7300801,,Musée du docteur Faure,open,2017,payant:8704;gratuit:7489;total:16193;mdf-date:01/02/2003,;label:musee de france
7300802,,Musée Archéologique,open,2017,payant:0;gratuit:140;total:140;mdf-date:01/02/2003,;label:musee de france
7306503,,Musée des Charmettes,open,2017,payant:0;gratuit:7265;total:7265;mdf-date:06/01/2002,;label:musee de france
2105402,,Musée des Beaux-Arts,open,2017,payant:3699;gratuit:2489;total:6188;mdf-date:01/02/2003,;label:musee de france
2160301,,Musée Municipal,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
2538802,,Musée du Château des Ducs de Wurtemberg,open,2017,payant:4956;gratuit:11116;total:16072;mdf-date:01/02/2003,;label:musee de france
3933301,,Musée du Jouet,open,2017,payant:34412;gratuit:10658;total:45070;mdf-date:01/02/2003,;label:musee de france
5807901,,Musée d'Art et d'Histoire Romain Rolland,open,2017,payant:1772;gratuit:2018;total:3790;mdf-date:01/02/2003,;label:musee de france
5821501,,Musée Ernest Guédon,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7104001,,Musée de la Mine,open,2017,payant:9452;gratuit:1168;total:10620;mdf-date:01/02/2003,;label:musee de france
7104701,,Musée Saint-Nazaire,open,2017,payant:0;gratuit:205;total:205;mdf-date:01/02/2003,;label:musee de france
7126301,,"""L'Atelier d'un Journal"""" de Louhans - Musée Municipal""",open,2017,payant:1697;gratuit:3151;total:4848;mdf-date:01/02/2003,;label:musee de france
7127501,,Musée de la Tour du Moulin,open,2017,payant:1290;gratuit:612;total:1902;mdf-date:01/02/2003,;label:musee de france
7152601,,Musée Départemental de Préhistoire de Solutré,open,2017,payant:12135;gratuit:8294;total:20429;mdf-date:01/02/2003,;label:musee de france
7154302,,Musée Bourguignon -  Perrin de Puycousin,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
8938701,,Musée Muncipal,open,2017,payant:6474;gratuit:19042;total:25516;mdf-date:01/02/2003,;label:musee de france
2922001,,Musée Bigouden,open,2017,payant:10648;gratuit:4050;total:14698;mdf-date:01/02/2003,;label:musee de france
3518801,,Ecomusée du Pays de Montfort,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3523802,,Musée des Beaux-Arts,open,2017,payant:20761;gratuit:70833;total:91594;mdf-date:06/01/2002,;label:musee de france
3523801,,Musée de Bretagne,open,2017,payant:22416;gratuit:53564;total:75980;mdf-date:01/02/2003,;label:musee de france
3536002,,Musée du Château de Vitré,open,2017,payant:15572;gratuit:4817;total:20389;mdf-date:01/02/2003,;label:musee de france
5601001,,Musée de la Carte Postale,open,2017,payant:1576;gratuit:1055;total:2631;mdf-date:30/05/2017,;label:musee de france
1803306,,Musée des Meilleurs Ouvriers de France,open,2017,payant:5157;gratuit:2068;total:7225;mdf-date:01/02/2003,;label:musee de france
1805701,,Musée Emile Chénon,open,2017,payant:821;gratuit:845;total:1666;mdf-date:01/02/2003,;label:musee de france
1827901,,Musée Municipal,open,2017,payant:1315;gratuit:5262;total:6577;mdf-date:01/02/2003,;label:musee de france
2808503,,Musée des Beaux-Arts,open,2017,payant:0;gratuit:13213;total:13213;mdf-date:01/02/2003,;label:musee de france
2808504,,Conservatoire du Machinisme et des Pratiques Agricoles,open,2017,payant:8755;gratuit:18664;total:27419;mdf-date:01/02/2003,;label:musee de france
2813401,,Musée d'Art et d'Histoire Marcel Dessal,open,2017,payant:765;gratuit:10520;total:11285;mdf-date:01/02/2003,;label:musee de france
3601001,,Château Musée,open,2017,payant:16035;gratuit:4482;total:20517;mdf-date:01/02/2003,;label:musee de france
3604601,,Musée George Sand et de la Vallée Noire,open,2017,payant:2425;gratuit:5399;total:7824;mdf-date:01/02/2003,;label:musee de france
3601801,,Musée Ornithologique (Ecomusée de la Brenne),open,2017,payant:1353;gratuit:941;total:2294;mdf-date:01/02/2003,;label:musee de france
3700302,,Musée de la poste,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3707201,,"Le Carroi, Musée d’Arts et d’Histoire",open,2017,payant:2262;gratuit:887;total:3149;mdf-date:01/02/2003,;label:musee de france
3713201,,Musée Lansyer,open,2017,payant:5415;gratuit:2204;total:7619;mdf-date:01/02/2003,;label:musee de france
3726102,,Musée des Beaux-Arts,open,2017,payant:17530;gratuit:46221;total:63751;mdf-date:06/01/2002,;label:musee de france
4101804,,Maison de la Magie,open,2017,payant:74266;gratuit:23941;total:98207;mdf-date:01/02/2003,;label:musee de france
4125801,,Musée Archéologique,open,2017,payant:577;gratuit:80;total:657;mdf-date:01/02/2003,;label:musee de france
4508201,,Musée de la Marine de Loire,open,2017,payant:8932;gratuit:6049;total:14981;mdf-date:01/02/2003,;label:musee de france
4515501,,"Château-Musée de Gien : chasse, histoire et nature en Val de Loire",open,2017,payant:16318;gratuit:9073;total:25391;mdf-date:01/02/2003,;label:musee de france
4520802,,Musée Girodet,open,2017,payant:0;gratuit:1200;total:1200;mdf-date:27/12/2002,;label:musee de france
4523402,,"Hôtel Cabu, Musée d'Histoire et d'Archéologie",open,2017,payant:1072;gratuit:11500;total:12572;mdf-date:01/02/2003,;label:musee de france
2A00401,,Musée Napoléonien,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
2B03301,,Musée d'Histoire de Bastia,open,2017,payant:18303;gratuit:16120;total:34423;mdf-date:01/02/2003,;label:musee de france
1026801,,Musée Camille Claudel,open,2017,payant:30961;gratuit:20558;total:51519;mdf-date:01/02/2003,;label:musee de france
1038703,,Musée Vauluisant - Musée de la Bonneterie,open,2017,payant:2251;gratuit:6133;total:8384;mdf-date:01/02/2003,;label:musee de france
1038707,,Pharmacie Musée de l'Hôtel-Dieu,open,2017,payant:4437;gratuit:7961;total:12398;mdf-date:01/02/2003,;label:musee de france
6718002,,Musée Alsacien,open,2017,payant:723;gratuit:896;total:1619;mdf-date:01/02/2003,;label:musee de france
6718001,,Musée Historique,open,2017,payant:23;gratuit:5574;total:5597;mdf-date:01/02/2003,;label:musee de france
6732401,,Maison de l'Archéologie des Vosges du Nord,open,2017,payant:1946;gratuit:730;total:2676;mdf-date:01/02/2003,;label:musee de france
6737201,,Musée de l'Image Populaire de Pfaffenhoffen,open,2017,payant:1274;gratuit:922;total:2196;mdf-date:2002-09-07 00:00:00,;label:musee de france
6748209,,Musée d'Art Moderne et Contemporain de Strasbourg,open,2017,payant:47402;gratuit:79351;total:126753;mdf-date:01/02/2003,;label:musee de france
6751301,,Musée J.F. Oberlin,open,2017,payant:22026;gratuit:7716;total:29742;mdf-date:01/02/2003,;label:musee de france
5235301,,Musée de la Coutellerie,open,2017,payant:4573;gratuit:1734;total:6307;mdf-date:18/04/2002,;label:musee de france
6806603,,Musée Bartholdi,open,2017,payant:15235;gratuit:7880;total:23115;mdf-date:01/02/2003,;label:musee de france
6811201,,Musée Théodore Deck et des Pays du Florival,open,2017,payant:1906;gratuit:4590;total:6496;mdf-date:01/02/2003,;label:musee de france
6816201,,Musée d'Histoire Local,open,2017,payant:0;gratuit:3782;total:3782;mdf-date:01/02/2003,;label:musee de france
6822404,,Musée EDF Electropolis,open,2017,payant:11746;gratuit:28224;total:39970;mdf-date:01/02/2003,;label:musee de france
6824801,,Maison du Sundgau - Musée Paysan,open,2017,payant:938;gratuit:402;total:1340;mdf-date:01/02/2003,;label:musee de france
6827801,,Musée du Papier Peint,open,2017,payant:6287;gratuit:5156;total:11443;mdf-date:01/02/2003,;label:musee de france
5415401,,Les Sources d'Hercule,open,2017,payant:2485;gratuit:557;total:3042;mdf-date:01/02/2003,;label:musee de france
5439502,,Musée de Zoologie,open,2017,payant:38077;gratuit:68808;total:106885;mdf-date:01/02/2003,;label:musee de france
5439506,,Musée des Beaux-Arts de Nancy,open,2017,payant:55883;gratuit:66894;total:122777;mdf-date:06/01/2002,;label:musee de france
5546301,,Musée d'Art Sacré de la Meuse,open,2017,payant:959;gratuit:409;total:1368;mdf-date:01/02/2003,;label:musee de france
5546701,,Musée Départemental Raymond Poincaré,open,2017,payant:0;gratuit:4693;total:4693;mdf-date:01/02/2003,;label:musee de france
5550202,,Musée de la Bière et du Pays de Stenay,open,2017,payant:6712;gratuit:15419;total:22131;mdf-date:24/02/2003,;label:musee de france
5744801,,Musée Départemental du Sel,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5745601,,Maison du Verre et du Cristal,open,2017,payant:15270;gratuit:3623;total:18893;mdf-date:01/02/2003,;label:musee de france
5753701,,Musée de la Mine - Carreau Wendel,open,2017,payant:57042;gratuit:5600;total:62642;mdf-date:01/02/2003,;label:musee de france
5754001,,Musée Militaire et Erckmann-Chatrian,open,2017,payant:513;gratuit:464;total:977;mdf-date:01/02/2003,;label:musee de france
8816002,,Musée de l'Image,open,2017,payant:14032;gratuit:2247;total:16279;mdf-date:01/02/2003,;label:musee de france
8816001,,Musée Départemental d'Art Ancien et Contemporain,open,2017,payant:2776;gratuit:12477;total:15253;mdf-date:01/02/2003,;label:musee de france
8830401,,Musée de la Lutherie et de l'Archèterie Française,open,2017,payant:5747;gratuit:4469;total:10216;mdf-date:26/05/2002,;label:musee de france
9711201,,Ecomusée de Marie-Galante,open,2017,payant:0;gratuit:38693;total:38693;mdf-date:01/02/2003,;label:musee de france
9730201,,Musée Territorial Alexandre Franconie,open,2017,payant:2475;gratuit:6283;total:8758;mdf-date:01/02/2003,;label:musee de france
9730101,,Ecomusée Municipal d'Approuague-Kaw,open,2017,payant:578;gratuit:3027;total:3605;mdf-date:01/02/2003,;label:musee de france
0216801,,Musée Jean de la Fontaine,open,2017,payant:10557;gratuit:3292;total:13849;mdf-date:01/02/2003,;label:musee de france
0240802,,Musée d'Art et d'Archéologie,open,2017,payant:1651;gratuit:2676;total:4327;mdf-date:01/02/2003,;label:musee de france
0273801,,Musée de la Résistance et de la Déportation,open,2017,payant:2085;gratuit:1700;total:3785;mdf-date:01/02/2003,;label:musee de france
5901401,,Musée Théophile Jouglet,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5920501,,Musée Municipal d'Escaudain,open,2017,payant:0;gratuit:600;total:600;mdf-date:01/02/2003,;label:musee de france
5924901,,Ecomusée de la Région,open,2017,payant:22949;gratuit:16052;total:39001;mdf-date:01/02/2003,;label:musee de france
5939201,,Musée Henri Boez,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
5959901,,MUba - Musée des Beaux-Arts Eugène Leroy de Tourcoing,open,2017,payant:18066;gratuit:12587;total:30653;mdf-date:01/02/2003,;label:musee de france
6015905,,Musée de la Figurine Historique,open,2017,payant:2407;gratuit:5766;total:8173;mdf-date:01/02/2003,;label:musee de france
6017601,,Musée de l'Archerie et de l'Art Sacré,open,2017,payant:2960;gratuit:4022;total:6982;mdf-date:01/02/2003,;label:musee de france
6047101,,Musée du Noyonnais,open,2017,payant:927;gratuit:1576;total:2503;mdf-date:01/02/2003,;label:musee de france
6204102,,Musée des Beaux-Arts,open,2017,payant:26000;gratuit:49370;total:75370;mdf-date:06/01/2002,;label:musee de france
6219301,,Musée des Beaux-Arts et de la Dentelle,open,2017,payant:6139;gratuit:15658;total:21797;mdf-date:01/02/2003,;label:musee de france
6277301,,Musée Jean-Charles Cazin,open,2017,payant:0;gratuit:520;total:520;mdf-date:01/02/2003,;label:musee de france
9201201,,Musée des Années Trente,open,2017,payant:7726;gratuit:11432;total:19158;mdf-date:01/02/2003,;label:musee de france
9202602,,Musée des Travaux Publics,closed,2017,payant:0;gratuit:0;total:;mdf-date:06/01/2002,;label:musee de france
9204001,,Musée Français de la Carte à Jouer,open,2017,payant:7772;gratuit:18034;total:25806;mdf-date:01/02/2003,;label:musee de france
9204801,,Musée d'Art et d'Histoire,open,2017,payant:3501;gratuit:10000;total:13501;mdf-date:01/02/2003,;label:musee de france
9204802,,Musée - Atelier Rodin (Annexe du musée de Paris),open,2017,payant:5791;gratuit:13457;total:19248;mdf-date:06/01/2002,;label:musee de france
9207201,,Cité de la céramique - Sèvres & Limoges,open,2017,payant:29627;gratuit:21928;total:51555;mdf-date:06/01/2002,;label:musee de france
7510507,,Galerie de Botanique (Muséum National National d'Histoire Naturelle),open,2017,payant:6880;gratuit:2185;total:9065;mdf-date:06/01/2002,;label:musee de france
7511618,,Musée National de la Marine,open,2017,payant:10075;gratuit:18735;total:28810;mdf-date:06/01/2002,;label:musee de france
7510701,,Musée de l'Armée,open,2017,payant:667162;gratuit:509825;total:1176987;mdf-date:06/01/2002,;label:musee de france
7510103,,Etablissement public du musée d'Orsay et de l'Orangerie - Musée de l'Orangerie,open,2017,payant:596958;gratuit:341323;total:938281;mdf-date:06/01/2002,;label:musee de france
7510706,,Musée National de la Légion d'Honneur et des Ordres de Chevalerie,open,2017,payant:0;gratuit:50436;total:50436;mdf-date:06/01/2002,;label:musee de france
7511801,,Musée de Montmartre,open,2017,payant:98587;gratuit:16048;total:114635;mdf-date:01/02/2003,;label:musee de france
7510519,,Institut du Monde Arabe,open,2017,payant:397952;gratuit:13763;total:411715;mdf-date:14/01/2011,;label:musee de france
7511504,,L'Adresse Musée de la Poste,open,2017,payant:0;gratuit:30084;total:30084;mdf-date:06/01/2002,;label:musee de france
7511619,,Musée Yves Saint Laurent,open,2017,payant:72906;gratuit:6493;total:79399;mdf-date:30/05/2017,;label:musee de france
7713201,,Maison Natale de Louis Braille,open,2017,payant:4233;gratuit:817;total:5050;mdf-date:01/02/2003,;label:musee de france
7718601,,Musée du Château de Fontainebleau,open,2017,payant:190437;gratuit:270755;total:461192;mdf-date:06/01/2002,;label:musee de france
7733301,,Musée Départemental de Préhistoire d'Île de France,open,2017,payant:4972;gratuit:23131;total:28103;mdf-date:01/02/2003,;label:musee de france
7744501,,Ecomusée,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9307001,,Musée Municipal,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
9501801,,Musée du Vieil Argenteuil,open,2017,payant:0;gratuit:833;total:833;mdf-date:01/02/2003,;label:musee de france
9535101,,ARCHEA - Archéologie en Pays de France,open,2017,payant:6590;gratuit:4112;total:10702;mdf-date:01/02/2003,;label:musee de france
7836101,,Musée de l'Hôtel-Dieu,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
7820801,,Musée de la Ville,open,2017,payant:1806;gratuit:6671;total:8477;mdf-date:01/02/2003,;label:musee de france
7855103,,Musée d'Archéologie Nationale (des origines à l'an mille) - Château de st-Germain-en-Laye,open,2017,payant:23661;gratuit:78905;total:102566;mdf-date:06/01/2002,;label:musee de france
9741101,,Musée Départemental de la Réunion - Musée Léon Dierx,open,2017,payant:7385;gratuit:21428;total:28813;mdf-date:01/02/2003,;label:musee de france
9741102,,Muséum d'Histoire Naturelle,open,2017,payant:4919;gratuit:21133;total:26052;mdf-date:06/01/2002,;label:musee de france
9720901,,Musée Départemental d'Archéologie Précolombienne et de Préhistoire de la Martinique,open,2017,payant:3132;gratuit:6115;total:9247;mdf-date:01/02/2003,;label:musee de france
1411801,,Musée des Beaux-Arts,open,2017,payant:26209;gratuit:47030;total:73239;mdf-date:06/01/2002,;label:musee de france
1411805,,Musée de la Société des Antiquaires,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1411804,,Mémorial de Caen,open,2017,payant:319707;gratuit:52045;total:371752;mdf-date:01/02/2003,;label:musee de france
1437002,,Musée de la Meunerie - Moulin de Marcy,open,2017,payant:2122;gratuit:2000;total:4122;mdf-date:01/02/2003,;label:musee de france
1447801,,Musée Municipal,open,2017,payant:0;gratuit:1007;total:1007;mdf-date:01/02/2003,;label:musee de france
1451201,,Musée du Château,open,2017,payant:3092;gratuit:1798;total:4890;mdf-date:01/02/2003,;label:musee de france
2716501,,Musée du Verre et de la Pierre,open,2017,payant:1741;gratuit:2672;total:4413;mdf-date:01/02/2003,;label:musee de france
5002501,,Musée Municipal d'Avranches,open,2017,payant:0;gratuit:4195;total:4195;mdf-date:01/02/2003,;label:musee de france
5011001,,Musée de l'Abbaye,open,2017,payant:5510;gratuit:450;total:5960;mdf-date:01/02/2003,;label:musee de france
5021801,,Musée Richard Anacréon,open,2017,payant:7755;gratuit:6944;total:14699;mdf-date:01/02/2003,;label:musee de france
6116801,,Musée Municipal - Musée du Jouet,open,2017,payant:1032;gratuit:0;total:1032;mdf-date:01/02/2003,;label:musee de france
7616401,,Museoseine,open,2017,payant:17700;gratuit:0;total:17700;mdf-date:01/02/2003,;label:musee de france
7634101,,Musée du Prieuré,open,2017,payant:150;gratuit:2000;total:2150;mdf-date:01/02/2003,;label:musee de france
7635102,,Abbaye de Graville - Musée du Prieuré de Graville,open,2017,payant:3013;gratuit:5833;total:8846;mdf-date:01/02/2003,;label:musee de france
7646201,,Musée Mathon-Durand,open,2017,payant:475;gratuit:521;total:996;mdf-date:01/02/2003,;label:musee de france
7647401,,Musée Industriel de la Corderie Vallois,open,2017,payant:2562;gratuit:7213;total:9775;mdf-date:01/02/2003,;label:musee de france
7654004,,Musée des Antiquités de la Seine-Maritime,open,2017,payant:5144;gratuit:22814;total:27958;mdf-date:01/02/2003,;label:musee de france
7654009,,Musée-Maison Natale Pierre Corneille,open,2017,payant:0;gratuit:5953;total:5953;mdf-date:01/02/2003,;label:musee de france
7654007,,Muséum d'Histoire Naturelle,open,2017,payant:4855;gratuit:44682;total:49537;mdf-date:01/02/2003,;label:musee de france
1601501,,Musée des Beaux-Arts,open,2017,payant:17001;gratuit:39048;total:56049;mdf-date:01/02/2003,;label:musee de france
1715301,,Musée de la Mytiliculture,open,2017,payant:3304;gratuit:863;total:4167;mdf-date:01/02/2003,;label:musee de france
1700401,,Musée Napoléonien et Africain,open,2017,payant:11549;gratuit:10117;total:21666;mdf-date:06/01/2002,;label:musee de france
1730002,,Musée du Nouveau Monde,open,2017,payant:5696;gratuit:12396;total:18092;mdf-date:26/05/2002,;label:musee de france
1730004,,Musée d'Orbigny-Bernon,closed,2017,payant:0;gratuit:0;total:;mdf-date:26/05/2002,;label:musee de france
1741502,,Musée du Présidial,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
1734701,,Musée Municipal des Cordeliers,open,2017,payant:418;gratuit:7298;total:7716;mdf-date:01/02/2003,;label:musee de france
7919103,,Musée ethnographique et archéologique du Donjon,open,2017,payant:10029;gratuit:9744;total:19773;mdf-date:01/02/2003,;label:musee de france
2405501,,Château de Bourdeilles,open,2017,payant:27832;gratuit:0;total:27832;mdf-date:01/02/2003,;label:musee de france
2432202,,Musée Militaire - Souvenir du Périgord,open,2017,payant:2086;gratuit:783;total:2869;mdf-date:01/02/2003,;label:musee de france
2437901,,Musée du Site Médiéval,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3306301,,CAPC Musée d'Art Contemporain de Bordeaux,open,2017,payant:42761;gratuit:54351;total:97112;mdf-date:01/02/2003,;label:musee de france
3306303,,Musée des Beaux-Arts,open,2017,payant:50023;gratuit:62084;total:112107;mdf-date:06/01/2002,;label:musee de france
3306701,,Musée de la Voiture à Cheval. Au temps des calèches,open,2017,payant:3017;gratuit:1909;total:4926;mdf-date:01/02/2003,;label:musee de france
3324301,,Musée des Beaux-Arts et d'Archéologie,open,2017,payant:0;gratuit:21357;total:21357;mdf-date:01/02/2003,;label:musee de france
3324302,,Musée Historique ou du Vieux Libourne (Robin),closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
4028201,,Musée d'Art et d'Histoire du Cap de Gascogne,open,2017,payant:0;gratuit:2300;total:2300;mdf-date:01/02/2003,;label:musee de france
4729201,,Musée de Préhistoire Mésolithique Laurent Coulonges,open,2017,payant:2324;gratuit:326;total:2650;mdf-date:01/02/2003,;label:musee de france
4732301,,Musée Municipal (Moulin de Gajac),open,2017,payant:4098;gratuit:1683;total:5781;mdf-date:01/02/2003,;label:musee de france
6406201,,Musée Municipal,open,2017,payant:1265;gratuit:332;total:1597;mdf-date:01/02/2003,;label:musee de france
6416001,,Musée Edmond Rostand,open,2017,payant:81407;gratuit:7292;total:88699;mdf-date:01/02/2003,;label:musee de france
6419001,,Musée Gallo-Romain de Claracq,open,2017,payant:2254;gratuit:629;total:2883;mdf-date:30/05/2017,;label:musee de france
6424901,,Musée Municipal de Guéthary,open,2017,payant:1167;gratuit:3000;total:4167;mdf-date:01/02/2003,;label:musee de france
6444502,,Musée Bernadotte,open,2017,payant:543;gratuit:472;total:1015;mdf-date:01/02/2003,;label:musee de france
8619406,,Collection d'Histoire Naturelle,open,2017,payant:31000;gratuit:46000;total:77000;mdf-date:01/02/2003,;label:musee de france
1220204,,Musée Soulages,open,2017,payant:103241;gratuit:35963;total:139204;mdf-date:20/12/2005,;label:musee de france
3000701,,Musée-Bibliothèque Pierre-André Benoît,open,2017,payant:1615;gratuit:10730;total:12345;mdf-date:01/02/2003,;label:musee de france
3002801,,Musée Albert André,open,2017,payant:152;gratuit:4335;total:4487;mdf-date:01/02/2003,;label:musee de france
3002802,,Musée Léon Alègre,open,2017,payant:0;gratuit:1402;total:1402;mdf-date:01/02/2003,;label:musee de france
3003201,,Musée Municipal de la Vignasse,open,2017,payant:587;gratuit:1673;total:2260;mdf-date:01/02/2003,;label:musee de france
3035101,,Musée Pierre de Luxembourg,open,2017,payant:2838;gratuit:2811;total:5649;mdf-date:01/02/2003,;label:musee de france
3211901,,Musée Archéologique,open,2017,payant:5904;gratuit:1879;total:7783;mdf-date:01/02/2003,;label:musee de france
3216001,,Musée Campanaire,open,2017,payant:9762;gratuit:0;total:9762;mdf-date:01/02/2003,;label:musee de france
3102801,,Musée-Forum de l'Aurignacien,open,2017,payant:4287;gratuit:4531;total:8818;mdf-date:01/02/2003,;label:musee de france
3132401,,Musée Municipal,open,2017,payant:0;gratuit:1285;total:1285;mdf-date:01/02/2003,;label:musee de france
3156501,,Le Musée - Arts et Figures des Pyrénées Centrales,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3155509,,Muséum d'Histoire Naturelle,open,2017,payant:164336;gratuit:125526;total:289862;mdf-date:06/01/2002,;label:musee de france
6529501,,Musée Municipal - Musée Trésor,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
3400301,,Musée Agathois,open,2017,payant:1461;gratuit:1858;total:3319;mdf-date:01/02/2003,;label:musee de france
3403201,,Musée des Beaux-Arts de Béziers,open,2017,payant:1908;gratuit:4894;total:6802;mdf-date:01/02/2003,;label:musee de france
3403202,,Musée du Biterrois,open,2017,payant:731;gratuit:3740;total:4471;mdf-date:01/02/2003,;label:musee de france
3400302,,Musée de l'Ephèbe,open,2017,payant:8607;gratuit:5436;total:14043;mdf-date:01/02/2003,;label:musee de france
3415801,,Musée Archéologique,open,2017,payant:3768;gratuit:0;total:3768;mdf-date:01/02/2003,;label:musee de france
4613801,,Musée Murat,open,2017,payant:1067;gratuit:23;total:1090;mdf-date:01/02/2003,;label:musee de france
4618201,,"""Musée Archéologique """"Armand-Viré""""""",open,2017,payant:222;gratuit:261;total:483;mdf-date:01/02/2003,;label:musee de france
4633001,,Musée Municipal,open,2017,payant:115;gratuit:0;total:115;mdf-date:01/02/2003,;label:musee de france
6613604,,Muséum d'Histoire Naturelle,open,2017,payant:0;gratuit:14037;total:14037;mdf-date:01/02/2003,;label:musee de france
6613601,,Musée du Castillet Casa Pairal,open,2017,payant:17518;gratuit:18122;total:35640;mdf-date:01/02/2003,;label:musee de france
6614801,,Musée d'Archéologie Sous-Marine,closed,2017,payant:0;gratuit:0;total:;mdf-date:01/02/2003,;label:musee de france
6620501,,Musée de Tautavel,open,2017,payant:49273;gratuit:8793;total:58066;mdf-date:01/02/2003,;label:musee de france
8101201,,Musée Eugénie et Maurice Guérin,open,2017,payant:1433;gratuit:2064;total:3497;mdf-date:01/02/2003,;label:musee de france
8109901,,Musée des Beaux-Arts,open,2017,payant:1208;gratuit:3556;total:4764;mdf-date:01/02/2003,;label:musee de france
